Key_CodePeriodDType,Code,Period,DataType,Value_Scot_Mean,Numerator_Scot_Mean,Denominator_Scot_Mean,Value_Scot_Median,Numerator_Scot_Median,Denominator_Scot_Median,Scot_NumDenAv
ECON 062012-13Real_Annual,ECON 06,2012-13,Real_Annual,93370.485053125,15144107.603125,166.05,63519.2834,7364779.75,119.465,91202.09336419753
ECON 062013-14Cash_Annual,ECON 06,2013-14,Cash_Annual,77366.8540625,11995093.75,166.49062500000002,64702.055,6708000.0,119.34,72046.66178651199
ECON 062013-14Real_Annual,ECON 06,2013-14,Real_Annual,95554.271975,14814903.15625,166.49062500000002,79912.22899999999,8284918.199999999,119.34,88983.40766184281
ECON 062014-15Cash_Annual,ECON 06,2014-15,Cash_Annual,68701.7209375,11548490.71875,167.1125,54988.0,6745500.0,119.405,69106.08553369736
ECON 062014-15Real_Annual,ECON 06,2014-15,Real_Annual,83832.3747625,14091894.484375,167.1125,67098.38644999999,8231108.000000001,119.405,84325.7954035455
ECON 062015-16Cash_Annual,ECON 06,2015-16,Cash_Annual,66024.454375,10720312.5,167.90625,50687.71000000001,7256000.0,119.48,63847.012841987715
ECON 062015-16Real_Annual,ECON 06,2015-16,Real_Annual,79989.986025,12987879.346875,167.90625,61409.2044,8790793.45,119.48,77351.97079843663
ECON 062016-17Cash_Annual,ECON 06,2016-17,Cash_Annual,80621.2025,13669656.25,168.896875,58310.8,7737000.0,119.36,80934.92700797455
ECON 062016-17Real_Annual,ECON 06,2016-17,Real_Annual,95502.044578125,16192764.190625,168.896875,69073.64869999999,9165074.4,119.36,95873.67552315578
ECON 062017-18Cash_Annual,ECON 06,2017-18,Cash_Annual,94425.1534375,15724468.75,169.525,56741.555,8523500.0,119.11,92756.04630585459
ECON 062017-18Real_Annual,ECON 06,2017-18,Real_Annual,110129.12635,18339626.068749998,169.525,66178.31855,9941054.600000001,119.11,108182.4277761392
ECON 062018-19Cash_Annual,ECON 06,2018-19,Cash_Annual,107067.96062499999,18274875.0,169.940625,61974.56,9341500.0,118.94,107536.82352292161
ECON 062018-19Real_Annual,ECON 06,2018-19,Real_Annual,122294.898421875,20873882.05625,169.940625,70788.42705,10670024.75,118.94,122830.4418454975
ECON 062019-20Cash_Annual,ECON 06,2019-20,Cash_Annual,124220.8203125,17651554.034375,170.728125,60436.91499999999,9653500.0,119.105,103389.84297036589
ECON 062019-20Real_Annual,ECON 06,2019-20,Real_Annual,138614.555778125,19696877.834375,170.728125,67439.87125,10772071.95,119.105,115369.84802225762
ECON 062020-21Cash_Annual,ECON 06,2020-21,Cash_Annual,88635.01531249999,15130875.0,170.8125,71499.465,8675000.0,118.71000000000001,88581.77826564215
ECON 062020-21Real_Annual,ECON 06,2020-21,Real_Annual,96659.2062375,16500683.871875,170.8125,77972.3624,9460353.95,118.71000000000001,96601.14963410172
ECON 062021-22Cash_Annual,ECON 06,2021-22,Cash_Annual,117693.3509375,20419718.75,171.24687500000002,89060.17499999999,11181500.0,119.07,119241.40951477215
ECON 062021-22Real_Annual,ECON 06,2021-22,Real_Annual,125433.42593125,21762616.65625,171.24687500000002,94917.19605,11916848.649999999,119.07,127083.29221336155
ECON 062022-23Cash_Annual,ECON 06,2022-23,Cash_Annual,119030.5415625,19549593.75,171.24687500000002,98842.095,14750500.0,119.07,114160.29489589225
ECON 062022-23Real_Annual,ECON 06,2022-23,Real_Annual,119030.5415625,19549593.75,171.24687500000002,98842.095,14750500.0,119.07,114160.29489589225
ECON 072012-13Cash_Annual,ECON 07,2012-13,Cash_Annual,0.20886206896551726,,,0.204,,,
ECON 072012-13Real_Annual,ECON 07,2012-13,Real_Annual,0.20886206896551726,,,0.204,,,
ECON 072013-14Cash_Annual,ECON 07,2013-14,Cash_Annual,0.20944827586206896,,,0.212,,,
ECON 072013-14Real_Annual,ECON 07,2013-14,Real_Annual,0.20944827586206896,,,0.212,,,
ECON 072014-15Cash_Annual,ECON 07,2014-15,Cash_Annual,0.21772413793103448,,,0.214,,,
ECON 072014-15Real_Annual,ECON 07,2014-15,Real_Annual,0.21772413793103448,,,0.214,,,
ECON 072015-16Cash_Annual,ECON 07,2015-16,Cash_Annual,0.22431034482758622,,,0.228,,,
ECON 072015-16Real_Annual,ECON 07,2015-16,Real_Annual,0.22431034482758622,,,0.228,,,
ECON 072016-17Cash_Annual,ECON 07,2016-17,Cash_Annual,0.22431034482758622,,,0.224,,,
ECON 072016-17Real_Annual,ECON 07,2016-17,Real_Annual,0.22431034482758622,,,0.224,,,
ECON 072017-18Cash_Annual,ECON 07,2017-18,Cash_Annual,0.20768965517241378,,,0.204,,,
ECON 072017-18Real_Annual,ECON 07,2017-18,Real_Annual,0.20768965517241378,,,0.204,,,
ECON 072018-19Cash_Annual,ECON 07,2018-19,Cash_Annual,0.2219655172413793,,,0.216,,,
ECON 072018-19Real_Annual,ECON 07,2018-19,Real_Annual,0.2219655172413793,,,0.216,,,
ECON 072019-20Cash_Annual,ECON 07,2019-20,Cash_Annual,0.1973137931034483,,,0.192,,,
ECON 072019-20Real_Annual,ECON 07,2019-20,Real_Annual,0.1973137931034483,,,0.192,,,
ECON 072020-21Cash_Annual,ECON 07,2020-21,Cash_Annual,0.1858846153846154,,,0.1755,,,
ECON 072020-21Real_Annual,ECON 07,2020-21,Real_Annual,0.1858846153846154,,,0.1755,,,
ECON 072021-22Cash_Annual,ECON 07,2021-22,Cash_Annual,0.1711851851851852,,,0.165,,,
ECON 072021-22Real_Annual,ECON 07,2021-22,Real_Annual,0.1711851851851852,,,0.165,,,
ECON 072022-23Cash_Annual,ECON 07,2022-23,Cash_Annual,0.10957894736842104,,,0.1,,,
ECON 072022-23Real_Annual,ECON 07,2022-23,Real_Annual,0.10957894736842104,,,0.1,,,
ECON 082013-14Cash_Annual,ECON 08,2013-14,Cash_Annual,0.5278125,,,0.585,,,
ECON 082013-14Real_Annual,ECON 08,2013-14,Real_Annual,0.5278125,,,0.585,,,
ECON 082014-15Cash_Annual,ECON 08,2014-15,Cash_Annual,0.6471875,,,0.685,,,
ECON 082014-15Real_Annual,ECON 08,2014-15,Real_Annual,0.6471875,,,0.685,,,
ECON 082015-16Cash_Annual,ECON 08,2015-16,Cash_Annual,0.768125,,,0.815,,,
ECON 082015-16Real_Annual,ECON 08,2015-16,Real_Annual,0.768125,,,0.815,,,
ECON 082016-17Cash_Annual,ECON 08,2016-17,Cash_Annual,0.8509375,,,0.89,,,
ECON 082016-17Real_Annual,ECON 08,2016-17,Real_Annual,0.8509375,,,0.89,,,
ECON 082017-18Cash_Annual,ECON 08,2017-18,Cash_Annual,0.8846875,,,0.9293,,,
ECON 082017-18Real_Annual,ECON 08,2017-18,Real_Annual,0.8846875,,,0.9293,,,
ECON 082018-19Cash_Annual,ECON 08,2018-19,Cash_Annual,0.89171875,,,0.9335,,,
ECON 082018-19Real_Annual,ECON 08,2018-19,Real_Annual,0.89171875,,,0.9335,,,
ECON 082019-20Cash_Annual,ECON 08,2019-20,Cash_Annual,0.90975,,,0.9435,,,
ECON 082019-20Real_Annual,ECON 08,2019-20,Real_Annual,0.90975,,,0.9435,,,
ECON 082020-21Cash_Annual,ECON 08,2020-21,Cash_Annual,0.9159999999999999,,,0.9495,,,
ECON 082020-21Real_Annual,ECON 08,2020-21,Real_Annual,0.9159999999999999,,,0.9495,,,
ECON 082021-22Cash_Annual,ECON 08,2021-22,Cash_Annual,0.91415625,,,0.9564999999999999,,,
ECON 082021-22Real_Annual,ECON 08,2021-22,Real_Annual,0.91415625,,,0.9564999999999999,,,
ECON 082022-23Cash_Annual,ECON 08,2022-23,Cash_Annual,0.9337503002777799,,,0.974518073872816,,,
ECON 082022-23Real_Annual,ECON 08,2022-23,Real_Annual,0.9337503002777799,,,0.974518073872816,,,
ECON 092014-15Cash_Annual,ECON 09,2014-15,Cash_Annual,0.0953258064516129,,,0.0918,,,
ECON 092014-15Real_Annual,ECON 09,2014-15,Real_Annual,0.0953258064516129,,,0.0918,,,
ECON 092015-16Cash_Annual,ECON 09,2015-16,Cash_Annual,0.10137586206896552,,,0.1054,,,
ECON 092015-16Real_Annual,ECON 09,2015-16,Real_Annual,0.10137586206896552,,,0.1054,,,
ECON 092016-17Cash_Annual,ECON 09,2016-17,Cash_Annual,0.10583103448275863,,,0.0986,,,
ECON 092016-17Real_Annual,ECON 09,2016-17,Real_Annual,0.10583103448275863,,,0.0986,,,
ECON 092017-18Cash_Annual,ECON 09,2017-18,Cash_Annual,0.11377307692307692,,,0.10105,,,
ECON 092017-18Real_Annual,ECON 09,2017-18,Real_Annual,0.11377307692307692,,,0.10105,,,
ECON 092018-19Cash_Annual,ECON 09,2018-19,Cash_Annual,0.10332187500000001,,,0.10275000000000001,,,
ECON 092018-19Real_Annual,ECON 09,2018-19,Real_Annual,0.10332187500000001,,,0.10275000000000001,,,
ECON 092019-20Cash_Annual,ECON 09,2019-20,Cash_Annual,0.108715625,,,0.11095,,,
ECON 092019-20Real_Annual,ECON 09,2019-20,Real_Annual,0.108715625,,,0.11095,,,
ECON 092020-21Cash_Annual,ECON 09,2020-21,Cash_Annual,0.113580408150967,,,0.1148954140218965,,,
ECON 092020-21Real_Annual,ECON 09,2020-21,Real_Annual,0.113580408150967,,,0.1148954140218965,,,
ECON 092021-22Cash_Annual,ECON 09,2021-22,Cash_Annual,0.11188811356507916,,,0.11772118295214,,,
ECON 092021-22Real_Annual,ECON 09,2021-22,Real_Annual,0.11188811356507916,,,0.11772118295214,,,
ECON 092022-23Cash_Annual,ECON 09,2022-23,Cash_Annual,0.122390625,,,0.125,,,
ECON 092022-23Real_Annual,ECON 09,2022-23,Real_Annual,0.122390625,,,0.125,,,
ECON 102014-15Cash_Annual,ECON 10,2014-15,Cash_Annual,0.3678941580739709,,,0.268292682926829,,,
ECON 102014-15Real_Annual,ECON 10,2014-15,Real_Annual,0.3678941580739709,,,0.268292682926829,,,
ECON 102015-16Cash_Annual,ECON 10,2015-16,Cash_Annual,0.4582031539674157,,,0.40826270075369697,,,
ECON 102015-16Real_Annual,ECON 10,2015-16,Real_Annual,0.4582031539674157,,,0.40826270075369697,,,
ECON 102016-17Cash_Annual,ECON 10,2016-17,Cash_Annual,0.4263638885662935,,,0.383261112938834,,,
ECON 102016-17Real_Annual,ECON 10,2016-17,Real_Annual,0.4263638885662935,,,0.383261112938834,,,
ECON 102017-18Cash_Annual,ECON 10,2017-18,Cash_Annual,0.4160578890305008,,,0.3925096884471695,,,
ECON 102017-18Real_Annual,ECON 10,2017-18,Real_Annual,0.4160578890305008,,,0.3925096884471695,,,
ECON 102018-19Cash_Annual,ECON 10,2018-19,Cash_Annual,0.4599621398870443,,,0.433554370801726,,,
ECON 102018-19Real_Annual,ECON 10,2018-19,Real_Annual,0.4599621398870443,,,0.433554370801726,,,
ECON 102019-20Cash_Annual,ECON 10,2019-20,Cash_Annual,0.45893481041310125,,,0.4486586481340335,,,
ECON 102019-20Real_Annual,ECON 10,2019-20,Real_Annual,0.45893481041310125,,,0.4486586481340335,,,
ECON 102020-21Cash_Annual,ECON 10,2020-21,Cash_Annual,0.47120259014255683,,,0.433641826715832,,,
ECON 102020-21Real_Annual,ECON 10,2020-21,Real_Annual,0.47120259014255683,,,0.433641826715832,,,
ECON 102021-22Cash_Annual,ECON 10,2021-22,Cash_Annual,0.3990563946088487,,,0.3087355312440485,,,
ECON 102021-22Real_Annual,ECON 10,2021-22,Real_Annual,0.3990563946088487,,,0.3087355312440485,,,
ECON 102022-23Cash_Annual,ECON 10,2022-23,Cash_Annual,0.30452028133358566,,,0.24620302140268452,,,
ECON 102022-23Real_Annual,ECON 10,2022-23,Real_Annual,0.30452028133358566,,,0.24620302140268452,,,
ECON 112010-11Cash_Annual,ECON 11,2010-11,Cash_Annual,21918.97595731792,,,21147.903286091998,,,
ECON 112010-11Real_Annual,ECON 11,2010-11,Real_Annual,21918.97595731792,,,21147.903286091998,,,
ECON 112011-12Cash_Annual,ECON 11,2011-12,Cash_Annual,22166.9971928273,,,21669.6572538686,,,
ECON 112011-12Real_Annual,ECON 11,2011-12,Real_Annual,22166.9971928273,,,21669.6572538686,,,
ECON 112012-13Cash_Annual,ECON 11,2012-13,Cash_Annual,22248.732178906732,,,21404.4249827604,,,
ECON 112012-13Real_Annual,ECON 11,2012-13,Real_Annual,22248.732178906732,,,21404.4249827604,,,
ECON 112013-14Cash_Annual,ECON 11,2013-14,Cash_Annual,22674.282900842893,,,21832.531456988552,,,
ECON 112013-14Real_Annual,ECON 11,2013-14,Real_Annual,22674.282900842893,,,21832.531456988552,,,
ECON 112014-15Cash_Annual,ECON 11,2014-15,Cash_Annual,23414.107801002534,,,22197.747989058502,,,
ECON 112014-15Real_Annual,ECON 11,2014-15,Real_Annual,23414.107801002534,,,22197.747989058502,,,
ECON 112015-16Cash_Annual,ECON 11,2015-16,Cash_Annual,23439.951844680923,,,22260.0929366466,,,
ECON 112015-16Real_Annual,ECON 11,2015-16,Real_Annual,23439.951844680923,,,22260.0929366466,,,
ECON 112016-17Cash_Annual,ECON 11,2016-17,Cash_Annual,23268.87798506048,,,22280.475818497798,,,
ECON 112016-17Real_Annual,ECON 11,2016-17,Real_Annual,23268.87798506048,,,22280.475818497798,,,
ECON 112017-18Cash_Annual,ECON 11,2017-18,Cash_Annual,23834.07404701366,,,23676.6058640959,,,
ECON 112017-18Real_Annual,ECON 11,2017-18,Real_Annual,23834.07404701366,,,23676.6058640959,,,
ECON 112018-19Cash_Annual,ECON 11,2018-19,Cash_Annual,23733.35132997065,,,23566.60952975855,,,
ECON 112018-19Real_Annual,ECON 11,2018-19,Real_Annual,23733.35132997065,,,23566.60952975855,,,
ECON 112019-20Cash_Annual,ECON 11,2019-20,Cash_Annual,24002.16600187783,,,23825.4020053555,,,
ECON 112019-20Real_Annual,ECON 11,2019-20,Real_Annual,24002.16600187783,,,23825.4020053555,,,
ECON 112020-21Cash_Annual,ECON 11,2020-21,Cash_Annual,21213.30227435243,,,20821.334226624,,,
ECON 112020-21Real_Annual,ECON 11,2020-21,Real_Annual,21213.30227435243,,,20821.334226624,,,
ECON 112021-22Cash_Annual,ECON 11,2021-22,Cash_Annual,22722.860279437522,,,22425.53850394365,,,
ECON 112021-22Real_Annual,ECON 11,2021-22,Real_Annual,22722.860279437522,,,22425.53850394365,,,
ECON 112022-23Cash_Annual,ECON 11,2022-23,Cash_Annual,23336.424794508286,,,22862.95302329475,,,
ECON 112022-23Real_Annual,ECON 11,2022-23,Real_Annual,23336.424794508286,,,22862.95302329475,,,
ECON 12a2010-11Cash_Annual,ECON 12a,2010-11,Cash_Annual,0.036411458333333334,4300.520833333337,108702.375,0.0322916666666667,2643.75,76606.5,0.039562344735644794
ECON 12a2010-11Real_Annual,ECON 12a,2010-11,Real_Annual,0.03641145833854167,4300.520833494793,108702.375,0.03229166683333335,2643.75,76606.5,0.039562344737130106
ECON 12a2011-12Cash_Annual,ECON 12a,2011-12,Cash_Annual,0.038328125,4488.580729166663,108277.25,0.035125,2900.41666666667,75650.5,0.04145451356740833
ECON 12a2011-12Real_Annual,ECON 12a,2011-12,Real_Annual,0.038328125,4488.5807289848935,108277.25,0.035125,2900.416666833335,75650.5,0.04145451356572959
ECON 12a2012-13Cash_Annual,ECON 12a,2012-13,Cash_Annual,0.03784114583333333,4400.872395833337,108620.5,0.035500000000000004,2908.958333333335,75192.0,0.04051603883091439
ECON 12a2012-13Real_Annual,ECON 12a,2012-13,Real_Annual,0.037841145838541666,4400.872395990105,108620.5,0.035500000000000004,2908.958333333335,75192.0,0.04051603883235766
ECON 12a2013-14Cash_Annual,ECON 12a,2013-14,Cash_Annual,0.032624999999999994,3782.486979166665,108620.0625,0.03075,2441.25,75595.0,0.03482309706060669
ECON 12a2013-14Real_Annual,ECON 12a,2013-14,Real_Annual,0.03262499996875,3782.48697908177,108620.0625,0.03075,2441.25,75595.0,0.034823097059825114
ECON 12a2014-15Cash_Annual,ECON 12a,2014-15,Cash_Annual,0.024148437499999998,2817.708333333333,108875.75,0.02225,1791.04166666667,74261.5,0.02588003603496034
ECON 12a2014-15Real_Annual,ECON 12a,2014-15,Real_Annual,0.024148437499999998,2817.708333328073,108875.75,0.02225,1791.041666833335,74261.5,0.025880036034912027
ECON 12a2015-16Cash_Annual,ECON 12a,2015-16,Cash_Annual,0.020638020833333333,2410.6510416666665,108862.5,0.0177916666666667,1648.9583333333348,73322.5,0.02214399854556589
ECON 12a2015-16Real_Annual,ECON 12a,2015-16,Real_Annual,0.020638020838541667,2410.651041649427,108862.5,0.01779166683333335,1648.9583335,73322.5,0.02214399854540753
ECON 12a2016-17Cash_Annual,ECON 12a,2016-17,Cash_Annual,0.021242187499999985,2458.5026041666665,108913.25,0.01929166666666665,1599.5833333333348,73113.5,0.022573034999567698
ECON 12a2016-17Real_Annual,ECON 12a,2016-17,Real_Annual,0.02124218743749999,2458.5026041552082,108913.25,0.01929166666666665,1599.5833335,73113.5,0.02257303499946249
ECON 12a2017-18Cash_Annual,ECON 12a,2017-18,Cash_Annual,0.022700520833333335,2551.8229166666674,108566.28125,0.0220416666666667,1886.04166666667,72303.0,0.023504746476398882
ECON 12a2017-18Real_Annual,ECON 12a,2017-18,Real_Annual,0.02270052083854167,2551.822916709896,108566.28125,0.022041666833333348,1886.041666833335,72303.0,0.02350474647679706
ECON 12a2018-19Cash_Annual,ECON 12a,2018-19,Cash_Annual,0.02694791666666665,2977.6171875,109410.9375,0.0252083333333333,2143.75,72681.5,0.02721498650443426
ECON 12a2018-19Real_Annual,ECON 12a,2018-19,Real_Annual,0.026947916598958326,2977.61718750625,109410.9375,0.025208333166666652,2143.75,72681.5,0.027214986504491383
ECON 12a2019-20Cash_Annual,ECON 12a,2019-20,Cash_Annual,0.0307265625,3454.7786458333335,109582.84375,0.02775,2690.416666666665,72604.0,0.03152663799923821
ECON 12a2019-20Real_Annual,ECON 12a,2019-20,Real_Annual,0.0307265625,3454.7786458432292,109582.84375,0.027749999999999997,2690.4166665000002,72604.0,0.03152663799932851
ECON 12a2020-21Cash_Annual,ECON 12a,2020-21,Cash_Annual,0.0571171875,6589.309895833329,109191.34375,0.0546666666666667,4645.208333333335,72681.5,0.06034644935701077
ECON 12a2020-21Real_Annual,ECON 12a,2020-21,Real_Annual,0.057117187515625,6589.309895655727,109191.34375,0.05466666683333335,4645.208333333335,72681.5,0.060346449355384246
ECON 12a2021-22Cash_Annual,ECON 12a,2021-22,Cash_Annual,0.04230468749999999,4965.664062499997,109203.65625,0.040458333333333346,3508.541666666665,72335.5,0.04547159163913065
ECON 12a2021-22Real_Annual,ECON 12a,2021-22,Real_Annual,0.042304687484375,4965.6640623640615,109203.65625,0.0404583335,3508.5416665000002,72335.5,0.045471591637885854
ECON 12a2022-23Cash_Annual,ECON 12a,2022-23,Cash_Annual,0.02975520833333334,3507.929687500001,109200.67708333333,0.029124999999999998,2483.75,72294.79166666666,0.03212369905749784
ECON 12a2022-23Real_Annual,ECON 12a,2022-23,Real_Annual,0.02975520835416667,3507.9296875312502,109200.67708338541,0.029124999999999998,2483.75,72294.791665,0.032123699057768684
ECON 12a2023-24Cash_Annual,ECON 12a,2023-24,Cash_Annual,0.02868229166666667,3386.770833333332,109203.65625,0.028625,2394.58333333333,72335.5,0.031013346527336002
ECON 12a2023-24Real_Annual,ECON 12a,2023-24,Real_Annual,0.028722222234374997,3390.4166667078125,109203.65625,0.028833333500000002,2314.79166666667,72335.5,0.03104673216202697
ECON 12a2024-25Cash_Annual,ECON 12a,2024-25,Cash_Annual,0.02884375,3374.375,109203.65625,0.029,2260.0,72335.5,0.03089983537066782
