Key_CodePeriodDType,Code,Period,DataType,Family_Group,Value_FG_Mean,Numerator_FG_Mean,Denominator_FG_Mean,Value_FG_Median,Numerator_FG_Median,Denominator_FG_Median,FG_NumDenAv
CLIM 012020-21Cash_Annual,CLIM 01,2020-21,Cash_Annual,Family Group 4,5.199478608625,,,4.0230115445,,,
CLIM 012020-21Real_Annual,CLIM 01,2020-21,Real_Annual,Family Group 4,5.199478608625,,,4.0230115445,,,
CLIM 012021-22Cash_Annual,CLIM 01,2021-22,Cash_Annual,Family Group 4,5.507786511125,,,4.3138099855,,,
CLIM 012021-22Real_Annual,CLIM 01,2021-22,Real_Annual,Family Group 4,5.507786511125,,,4.3138099855,,,
CLIM 012022-23Cash_Annual,CLIM 01,2022-23,Cash_Annual,Family Group 4,5.184911268375,,,3.9193603315,,,
CLIM 012022-23Real_Annual,CLIM 01,2022-23,Real_Annual,Family Group 4,5.184911268375,,,3.9193603315,,,
CLIM 012023-24Cash_Annual,CLIM 01,2023-24,Cash_Annual,Family Group 4,4.8420790855,,,3.7339555324999996,,,
CLIM 012023-24Real_Annual,CLIM 01,2023-24,Real_Annual,Family Group 4,4.8420790855,,,3.7339555324999996,,,
CLIM 022010-11Cash_Annual,CLIM 02,2010-11,Cash_Annual,Family Group 1,8.348424859249999,,,8.443781889,,,
CLIM 022010-11Real_Annual,CLIM 02,2010-11,Real_Annual,Family Group 1,8.348424859249999,,,8.443781889,,,
CLIM 022011-12Cash_Annual,CLIM 02,2011-12,Cash_Annual,Family Group 1,7.649302388,,,7.662018021,,,
CLIM 022011-12Real_Annual,CLIM 02,2011-12,Real_Annual,Family Group 1,7.649302388,,,7.662018021,,,
CLIM 022012-13Cash_Annual,CLIM 02,2012-13,Cash_Annual,Family Group 1,7.900159765625,,,7.970027094,,,
CLIM 022012-13Real_Annual,CLIM 02,2012-13,Real_Annual,Family Group 1,7.900159765625,,,7.970027094,,,
CLIM 022013-14Cash_Annual,CLIM 02,2013-14,Cash_Annual,Family Group 1,7.604239201625,,,7.7600024285,,,
CLIM 022013-14Real_Annual,CLIM 02,2013-14,Real_Annual,Family Group 1,7.604239201625,,,7.7600024285,,,
CLIM 022014-15Cash_Annual,CLIM 02,2014-15,Cash_Annual,Family Group 1,6.966176104125,,,7.1011029699999995,,,
CLIM 022014-15Real_Annual,CLIM 02,2014-15,Real_Annual,Family Group 1,6.966176104125,,,7.1011029699999995,,,
CLIM 022015-16Cash_Annual,CLIM 02,2015-16,Cash_Annual,Family Group 1,6.759804084125,,,6.861541467,,,
CLIM 022015-16Real_Annual,CLIM 02,2015-16,Real_Annual,Family Group 1,6.759804084125,,,6.861541467,,,
CLIM 022016-17Cash_Annual,CLIM 02,2016-17,Cash_Annual,Family Group 1,6.366883716,,,6.378652083,,,
CLIM 022016-17Real_Annual,CLIM 02,2016-17,Real_Annual,Family Group 1,6.366883716,,,6.378652083,,,
CLIM 022017-18Cash_Annual,CLIM 02,2017-18,Cash_Annual,Family Group 1,6.193082909375,,,6.1877532105,,,
CLIM 022017-18Real_Annual,CLIM 02,2017-18,Real_Annual,Family Group 1,6.193082909375,,,6.1877532105,,,
CLIM 022018-19Cash_Annual,CLIM 02,2018-19,Cash_Annual,Family Group 1,5.879372514625,,,5.827552738,,,
CLIM 022018-19Real_Annual,CLIM 02,2018-19,Real_Annual,Family Group 1,5.879372514625,,,5.827552738,,,
CLIM 022019-20Cash_Annual,CLIM 02,2019-20,Cash_Annual,Family Group 1,5.626192925125,,,5.6387269385,,,
CLIM 022019-20Real_Annual,CLIM 02,2019-20,Real_Annual,Family Group 1,5.626192925125,,,5.6387269385,,,
CLIM 022020-21Cash_Annual,CLIM 02,2020-21,Cash_Annual,Family Group 1,5.02167677675,,,5.0403423,,,
CLIM 022020-21Real_Annual,CLIM 02,2020-21,Real_Annual,Family Group 1,5.02167677675,,,5.0403423,,,
CLIM 022021-22Cash_Annual,CLIM 02,2021-22,Cash_Annual,Family Group 1,5.36994514225,,,5.3676204835,,,
CLIM 022021-22Real_Annual,CLIM 02,2021-22,Real_Annual,Family Group 1,5.36994514225,,,5.3676204835,,,
CLIM 022022-23Cash_Annual,CLIM 02,2022-23,Cash_Annual,Family Group 1,5.006205579625,,,4.9959572315,,,
CLIM 022022-23Real_Annual,CLIM 02,2022-23,Real_Annual,Family Group 1,5.006205579625,,,4.9959572315,,,
CLIM 022023-24Cash_Annual,CLIM 02,2023-24,Cash_Annual,Family Group 1,4.886277012875,,,4.9513857555000005,,,
CLIM 022023-24Real_Annual,CLIM 02,2023-24,Real_Annual,Family Group 1,4.886277012875,,,4.9513857555000005,,,
CLIM 022010-11Cash_Annual,CLIM 02,2010-11,Cash_Annual,Family Group 2,8.096451187125,,,8.3085155575,,,
CLIM 022010-11Real_Annual,CLIM 02,2010-11,Real_Annual,Family Group 2,8.096451187125,,,8.3085155575,,,
CLIM 022011-12Cash_Annual,CLIM 02,2011-12,Cash_Annual,Family Group 2,7.244695972875,,,7.145550085,,,
CLIM 022011-12Real_Annual,CLIM 02,2011-12,Real_Annual,Family Group 2,7.244695972875,,,7.145550085,,,
CLIM 022012-13Cash_Annual,CLIM 02,2012-13,Cash_Annual,Family Group 2,7.58313802925,,,7.4127635155,,,
CLIM 022012-13Real_Annual,CLIM 02,2012-13,Real_Annual,Family Group 2,7.58313802925,,,7.4127635155,,,
CLIM 022013-14Cash_Annual,CLIM 02,2013-14,Cash_Annual,Family Group 2,7.4167220311249995,,,7.291708641,,,
CLIM 022013-14Real_Annual,CLIM 02,2013-14,Real_Annual,Family Group 2,7.4167220311249995,,,7.291708641,,,
CLIM 022014-15Cash_Annual,CLIM 02,2014-15,Cash_Annual,Family Group 2,6.663384836,,,6.554676645500001,,,
CLIM 022014-15Real_Annual,CLIM 02,2014-15,Real_Annual,Family Group 2,6.663384836,,,6.554676645500001,,,
CLIM 022015-16Cash_Annual,CLIM 02,2015-16,Cash_Annual,Family Group 2,6.475948956625,,,6.4277223965,,,
CLIM 022015-16Real_Annual,CLIM 02,2015-16,Real_Annual,Family Group 2,6.475948956625,,,6.4277223965,,,
CLIM 022016-17Cash_Annual,CLIM 02,2016-17,Cash_Annual,Family Group 2,6.14812406,,,6.058433098,,,
CLIM 022016-17Real_Annual,CLIM 02,2016-17,Real_Annual,Family Group 2,6.14812406,,,6.058433098,,,
CLIM 022017-18Cash_Annual,CLIM 02,2017-18,Cash_Annual,Family Group 2,5.9039672985,,,5.5915784755,,,
CLIM 022017-18Real_Annual,CLIM 02,2017-18,Real_Annual,Family Group 2,5.9039672985,,,5.5915784755,,,
CLIM 022018-19Cash_Annual,CLIM 02,2018-19,Cash_Annual,Family Group 2,5.81778970575,,,5.45835412,,,
CLIM 022018-19Real_Annual,CLIM 02,2018-19,Real_Annual,Family Group 2,5.81778970575,,,5.45835412,,,
CLIM 022019-20Cash_Annual,CLIM 02,2019-20,Cash_Annual,Family Group 2,5.55020207375,,,5.411374703,,,
CLIM 022019-20Real_Annual,CLIM 02,2019-20,Real_Annual,Family Group 2,5.55020207375,,,5.411374703,,,
CLIM 022020-21Cash_Annual,CLIM 02,2020-21,Cash_Annual,Family Group 2,4.974120775125,,,4.704422066499999,,,
CLIM 022020-21Real_Annual,CLIM 02,2020-21,Real_Annual,Family Group 2,4.974120775125,,,4.704422066499999,,,
CLIM 022021-22Cash_Annual,CLIM 02,2021-22,Cash_Annual,Family Group 2,5.451538817,,,5.356701539,,,
CLIM 022021-22Real_Annual,CLIM 02,2021-22,Real_Annual,Family Group 2,5.451538817,,,5.356701539,,,
CLIM 022022-23Cash_Annual,CLIM 02,2022-23,Cash_Annual,Family Group 2,5.0658554675000005,,,4.95143895,,,
CLIM 022022-23Real_Annual,CLIM 02,2022-23,Real_Annual,Family Group 2,5.0658554675000005,,,4.95143895,,,
CLIM 022023-24Cash_Annual,CLIM 02,2023-24,Cash_Annual,Family Group 2,4.89651030625,,,4.710195351,,,
CLIM 022023-24Real_Annual,CLIM 02,2023-24,Real_Annual,Family Group 2,4.89651030625,,,4.710195351,,,
CLIM 022010-11Cash_Annual,CLIM 02,2010-11,Cash_Annual,Family Group 3,6.8726395375,,,6.532516395,,,
CLIM 022010-11Real_Annual,CLIM 02,2010-11,Real_Annual,Family Group 3,6.8726395375,,,6.532516395,,,
CLIM 022011-12Cash_Annual,CLIM 02,2011-12,Cash_Annual,Family Group 3,6.220323151625,,,5.96750503,,,
CLIM 022011-12Real_Annual,CLIM 02,2011-12,Real_Annual,Family Group 3,6.220323151625,,,5.96750503,,,
CLIM 022012-13Cash_Annual,CLIM 02,2012-13,Cash_Annual,Family Group 3,6.328996548375,,,6.192180287499999,,,
CLIM 022012-13Real_Annual,CLIM 02,2012-13,Real_Annual,Family Group 3,6.328996548375,,,6.192180287499999,,,
CLIM 022013-14Cash_Annual,CLIM 02,2013-14,Cash_Annual,Family Group 3,6.155755558375,,,5.9733143645,,,
CLIM 022013-14Real_Annual,CLIM 02,2013-14,Real_Annual,Family Group 3,6.155755558375,,,5.9733143645,,,
CLIM 022014-15Cash_Annual,CLIM 02,2014-15,Cash_Annual,Family Group 3,5.370758354625,,,5.0998242135,,,
CLIM 022014-15Real_Annual,CLIM 02,2014-15,Real_Annual,Family Group 3,5.370758354625,,,5.0998242135,,,
CLIM 022015-16Cash_Annual,CLIM 02,2015-16,Cash_Annual,Family Group 3,5.336159742375,,,5.048113799499999,,,
CLIM 022015-16Real_Annual,CLIM 02,2015-16,Real_Annual,Family Group 3,5.336159742375,,,5.048113799499999,,,
CLIM 022016-17Cash_Annual,CLIM 02,2016-17,Cash_Annual,Family Group 3,4.987102664,,,4.5771073905,,,
CLIM 022016-17Real_Annual,CLIM 02,2016-17,Real_Annual,Family Group 3,4.987102664,,,4.5771073905,,,
CLIM 022017-18Cash_Annual,CLIM 02,2017-18,Cash_Annual,Family Group 3,4.854384153374999,,,4.402812429,,,
CLIM 022017-18Real_Annual,CLIM 02,2017-18,Real_Annual,Family Group 3,4.854384153374999,,,4.402812429,,,
CLIM 022018-19Cash_Annual,CLIM 02,2018-19,Cash_Annual,Family Group 3,4.72883017875,,,4.260528431,,,
CLIM 022018-19Real_Annual,CLIM 02,2018-19,Real_Annual,Family Group 3,4.72883017875,,,4.260528431,,,
CLIM 022019-20Cash_Annual,CLIM 02,2019-20,Cash_Annual,Family Group 3,4.56219894275,,,4.0721537475,,,
CLIM 022019-20Real_Annual,CLIM 02,2019-20,Real_Annual,Family Group 3,4.56219894275,,,4.0721537475,,,
CLIM 022020-21Cash_Annual,CLIM 02,2020-21,Cash_Annual,Family Group 3,4.08439651075,,,3.7550602404999998,,,
CLIM 022020-21Real_Annual,CLIM 02,2020-21,Real_Annual,Family Group 3,4.08439651075,,,3.7550602404999998,,,
CLIM 022021-22Cash_Annual,CLIM 02,2021-22,Cash_Annual,Family Group 3,4.408640779375,,,4.081141389,,,
CLIM 022021-22Real_Annual,CLIM 02,2021-22,Real_Annual,Family Group 3,4.408640779375,,,4.081141389,,,
CLIM 022022-23Cash_Annual,CLIM 02,2022-23,Cash_Annual,Family Group 3,4.078187451625,,,3.8004305955,,,
CLIM 022022-23Real_Annual,CLIM 02,2022-23,Real_Annual,Family Group 3,4.078187451625,,,3.8004305955,,,
CLIM 022023-24Cash_Annual,CLIM 02,2023-24,Cash_Annual,Family Group 3,3.891446757125,,,3.545937003,,,
CLIM 022023-24Real_Annual,CLIM 02,2023-24,Real_Annual,Family Group 3,3.891446757125,,,3.545937003,,,
CLIM 022010-11Cash_Annual,CLIM 02,2010-11,Cash_Annual,Family Group 4,6.507078309875,,,6.601771087,,,
CLIM 022010-11Real_Annual,CLIM 02,2010-11,Real_Annual,Family Group 4,6.507078309875,,,6.601771087,,,
CLIM 022011-12Cash_Annual,CLIM 02,2011-12,Cash_Annual,Family Group 4,5.9237251895,,,5.9830372789999995,,,
CLIM 022011-12Real_Annual,CLIM 02,2011-12,Real_Annual,Family Group 4,5.9237251895,,,5.9830372789999995,,,
CLIM 022012-13Cash_Annual,CLIM 02,2012-13,Cash_Annual,Family Group 4,6.066447602625,,,6.1284533015000004,,,
CLIM 022012-13Real_Annual,CLIM 02,2012-13,Real_Annual,Family Group 4,6.066447602625,,,6.1284533015000004,,,
CLIM 022013-14Cash_Annual,CLIM 02,2013-14,Cash_Annual,Family Group 4,5.86747938425,,,6.001164682500001,,,
CLIM 022013-14Real_Annual,CLIM 02,2013-14,Real_Annual,Family Group 4,5.86747938425,,,6.001164682500001,,,
CLIM 022014-15Cash_Annual,CLIM 02,2014-15,Cash_Annual,Family Group 4,5.1415105441249995,,,5.222880236,,,
CLIM 022014-15Real_Annual,CLIM 02,2014-15,Real_Annual,Family Group 4,5.1415105441249995,,,5.222880236,,,
CLIM 022015-16Cash_Annual,CLIM 02,2015-16,Cash_Annual,Family Group 4,4.9747943645,,,5.0789872115,,,
CLIM 022015-16Real_Annual,CLIM 02,2015-16,Real_Annual,Family Group 4,4.9747943645,,,5.0789872115,,,
CLIM 022016-17Cash_Annual,CLIM 02,2016-17,Cash_Annual,Family Group 4,4.54219304,,,4.610488417,,,
CLIM 022016-17Real_Annual,CLIM 02,2016-17,Real_Annual,Family Group 4,4.54219304,,,4.610488417,,,
CLIM 022017-18Cash_Annual,CLIM 02,2017-18,Cash_Annual,Family Group 4,4.37585941875,,,4.4847887645,,,
CLIM 022017-18Real_Annual,CLIM 02,2017-18,Real_Annual,Family Group 4,4.37585941875,,,4.4847887645,,,
CLIM 022018-19Cash_Annual,CLIM 02,2018-19,Cash_Annual,Family Group 4,4.255815525625,,,4.3010948705,,,
CLIM 022018-19Real_Annual,CLIM 02,2018-19,Real_Annual,Family Group 4,4.255815525625,,,4.3010948705,,,
CLIM 022019-20Cash_Annual,CLIM 02,2019-20,Cash_Annual,Family Group 4,4.0264783218749995,,,4.0545873935,,,
CLIM 022019-20Real_Annual,CLIM 02,2019-20,Real_Annual,Family Group 4,4.0264783218749995,,,4.0545873935,,,
CLIM 022020-21Cash_Annual,CLIM 02,2020-21,Cash_Annual,Family Group 4,3.632372116375,,,3.59797315,,,
CLIM 022020-21Real_Annual,CLIM 02,2020-21,Real_Annual,Family Group 4,3.632372116375,,,3.59797315,,,
CLIM 022021-22Cash_Annual,CLIM 02,2021-22,Cash_Annual,Family Group 4,4.03525227775,,,4.029461938000001,,,
CLIM 022021-22Real_Annual,CLIM 02,2021-22,Real_Annual,Family Group 4,4.03525227775,,,4.029461938000001,,,
CLIM 022022-23Cash_Annual,CLIM 02,2022-23,Cash_Annual,Family Group 4,3.710781101,,,3.731646698,,,
CLIM 022022-23Real_Annual,CLIM 02,2022-23,Real_Annual,Family Group 4,3.710781101,,,3.731646698,,,
CLIM 022023-24Cash_Annual,CLIM 02,2023-24,Cash_Annual,Family Group 4,3.488713121625,,,3.5517093204999997,,,
CLIM 022023-24Real_Annual,CLIM 02,2023-24,Real_Annual,Family Group 4,3.488713121625,,,3.5517093204999997,,,
CLIM 032017-18Cash_Annual,CLIM 03,2017-18,Cash_Annual,Family Group 1,106.060233479875,5634411.25,115130.0,43.76400653,4598400.0,102025.0,48.93955745678798
CLIM 032017-18Real_Annual,CLIM 03,2017-18,Real_Annual,Family Group 1,106.06023348285558,5634411.25,115130.0,43.7640065309423,4598400.0,102025.0,48.93955745678798
CLIM 032018-19Cash_Annual,CLIM 03,2018-19,Cash_Annual,Family Group 1,183.67775037625,7203611.25,114846.25,38.95088219,5320605.0,101885.0,62.72395702950684
CLIM 032018-19Real_Annual,CLIM 03,2018-19,Real_Annual,Family Group 1,183.67775037860224,7203611.25,114846.25,38.950882187177,5320605.0,101885.0,62.72395702950684
CLIM 032019-20Cash_Annual,CLIM 03,2019-20,Cash_Annual,Family Group 1,181.41555464125,7355744.54975,114766.25,40.46499787,5971350.0,101910.0,64.09327262805921
CLIM 032019-20Real_Annual,CLIM 03,2019-20,Real_Annual,Family Group 1,181.41555464449823,7355744.54997,114766.25,40.46499786706655,5971350.0,101910.0,64.09327262997614
CLIM 032020-21Cash_Annual,CLIM 03,2020-21,Cash_Annual,Family Group 1,90.44450764462499,4539585.0728285,114495.0,28.103856275,3530336.8734999998,101770.0,39.64876259075505
CLIM 032020-21Real_Annual,CLIM 03,2020-21,Real_Annual,Family Group 1,90.44450764259736,4539585.072758625,114495.0,28.10385627517545,3530336.8734055003,101770.0,39.64876259014477
CLIM 032021-22Cash_Annual,CLIM 03,2021-22,Cash_Annual,Family Group 1,172.49079681375,6955728.9913125,115178.75,36.116593895,5837522.9385,102530.0,60.390731721888805
CLIM 032021-22Real_Annual,CLIM 03,2021-22,Real_Annual,Family Group 1,172.490796816655,6955728.991802994,115178.75,36.1165938965515,5837522.938455775,102530.0,60.39073172614735
CLIM 032022-23Cash_Annual,CLIM 03,2022-23,Cash_Annual,Family Group 1,138.87440238,6789792.7516375,115143.75,40.821109390000004,4830426.285,102375.0,58.96796614351626
CLIM 032022-23Real_Annual,CLIM 03,2022-23,Real_Annual,Family Group 1,138.87440237668102,6789792.751358738,115143.75,40.82110938867615,4830426.28515,102375.0,58.96796614109527
CLIM 032023-24Cash_Annual,CLIM 03,2023-24,Cash_Annual,Family Group 1,181.43010416,7486802.5960625,115223.75,38.500592940000004,6461864.927,102220.0,64.97621016554747
CLIM 032023-24Real_Annual,CLIM 03,2023-24,Real_Annual,Family Group 1,181.43010415738857,7486802.596664052,115223.75,38.500592939768396,6461864.92739155,102220.0,64.9762101707682
CLIM 032017-18Cash_Annual,CLIM 03,2017-18,Cash_Annual,Family Group 2,24.05892983475,4310345.714285715,147591.25,29.49471655,3459790.0,116760.0,25.55403860323698
CLIM 032017-18Real_Annual,CLIM 03,2017-18,Real_Annual,Family Group 2,24.058929834521503,4310345.714285715,147591.25,29.4947165507878,3459790.0,116760.0,25.55403860323698
CLIM 032018-19Cash_Annual,CLIM 03,2018-19,Cash_Annual,Family Group 2,29.02141430125,4374962.5,147447.5,31.76985895,3469030.0,116385.0,29.67132369148341
CLIM 032018-19Real_Annual,CLIM 03,2018-19,Real_Annual,Family Group 2,29.0214143037231,4374962.5,147447.5,31.7698589524107,3469030.0,116385.0,29.67132369148341
CLIM 032019-20Cash_Annual,CLIM 03,2019-20,Cash_Annual,Family Group 2,26.85845301,4008053.9758750005,147831.25,27.252903175,2915815.8615,116435.0,27.112359368367652
CLIM 032019-20Real_Annual,CLIM 03,2019-20,Real_Annual,Family Group 2,26.858453011307653,4008053.97555125,147831.25,27.2529031733867,2915815.8616850004,116435.0,27.11235936617765
CLIM 032020-21Cash_Annual,CLIM 03,2020-21,Cash_Annual,Family Group 2,25.70386100875,3779438.13825,147708.75,24.747944185,2650934.8015,115910.0,25.587097164182893
CLIM 032020-21Real_Annual,CLIM 03,2020-21,Real_Annual,Family Group 2,25.7038610075529,3779438.1382305,147708.75,24.74794418096475,2650934.801315,115910.0,25.587097164050874
CLIM 032021-22Cash_Annual,CLIM 03,2021-22,Cash_Annual,Family Group 2,25.07577079125,3756175.232375,148116.25,26.773058465,3070623.0335,116050.0,25.359643066679045
CLIM 032021-22Real_Annual,CLIM 03,2021-22,Real_Annual,Family Group 2,25.075770791766587,3756175.2325535486,148116.25,26.7730584665655,3070623.0331128947,116050.0,25.35964306788451
CLIM 032022-23Cash_Annual,CLIM 03,2022-23,Cash_Annual,Family Group 2,26.26035387375,3951192.279125,148417.5,26.96667943,2927944.4945,116430.0,26.622145495814173
CLIM 032022-23Real_Annual,CLIM 03,2022-23,Real_Annual,Family Group 2,26.260353873934964,3951192.279042691,148417.5,26.966679429938353,2927944.49444795,116430.0,26.622145495259595
CLIM 032023-24Cash_Annual,CLIM 03,2023-24,Cash_Annual,Family Group 2,24.51684402175,3853520.70725,149235.0,27.58521722,2991664.273,117245.0,25.821829378161958
CLIM 032023-24Real_Annual,CLIM 03,2023-24,Real_Annual,Family Group 2,24.516844021216908,3853520.7078115847,149235.0,27.58521722095375,2991664.27317536,117245.0,25.82182938192505
CLIM 032017-18Cash_Annual,CLIM 03,2017-18,Cash_Annual,Family Group 3,23.02802311375,3332922.5,138930.0,22.941298099999997,2307925.0,105460.0,23.98994097747067
CLIM 032017-18Real_Annual,CLIM 03,2017-18,Real_Annual,Family Group 3,23.028023112718387,3332922.5,138930.0,22.94129809993955,2307925.0,105460.0,23.98994097747067
CLIM 032018-19Cash_Annual,CLIM 03,2018-19,Cash_Annual,Family Group 3,21.50580759125,3211081.25,139235.0,21.754583805000003,2228710.0,105340.0,23.062313714224153
CLIM 032018-19Real_Annual,CLIM 03,2018-19,Real_Annual,Family Group 3,21.505807590833502,3211081.25,139235.0,21.75458380682865,2228710.0,105340.0,23.062313714224153
CLIM 032019-20Cash_Annual,CLIM 03,2019-20,Cash_Annual,Family Group 3,18.526167995125,2889282.8308375003,139905.0,20.250809415,2046068.742,105485.0,20.65174819225546
CLIM 032019-20Real_Annual,CLIM 03,2019-20,Real_Annual,Family Group 3,18.526167994085306,2889282.8308699997,139905.0,20.25080941551655,2046068.74222,105485.0,20.65174819248776
CLIM 032020-21Cash_Annual,CLIM 03,2020-21,Cash_Annual,Family Group 3,16.58038201175,2278526.616275,140053.75,16.985528785,1756562.809,105440.0,16.26894400381996
CLIM 032020-21Real_Annual,CLIM 03,2020-21,Real_Annual,Family Group 3,16.580382012114548,2278526.61621625,140053.75,16.98552878804675,1756562.808785,105440.0,16.26894400340048
CLIM 032021-22Cash_Annual,CLIM 03,2021-22,Cash_Annual,Family Group 3,21.31710445875,2873695.83955,140741.25,18.48181528,2701168.379,105625.0,20.418291293774924
CLIM 032021-22Real_Annual,CLIM 03,2021-22,Real_Annual,Family Group 3,21.31710445726416,2873695.8396430714,140741.25,18.4818152811738,2701168.379299565,105625.0,20.41829129443622
CLIM 032022-23Cash_Annual,CLIM 03,2022-23,Cash_Annual,Family Group 3,19.262613856375,2906101.8160125,141567.5,20.435386635,2453129.6544999997,105920.0,20.52802949838416
CLIM 032022-23Real_Annual,CLIM 03,2022-23,Real_Annual,Family Group 3,19.262613856500604,2906101.8160844375,141567.5,20.435386633205,2453129.654535,105920.0,20.528029498892312
CLIM 032023-24Cash_Annual,CLIM 03,2023-24,Cash_Annual,Family Group 3,17.963043002875,2748365.83285,142822.5,20.001911399999997,2312558.6255,106710.0,19.2432273125733
CLIM 032023-24Real_Annual,CLIM 03,2023-24,Real_Annual,Family Group 3,17.96304300201489,2748365.832894137,142822.5,20.0019113973297,2312558.625707485,106710.0,19.243227312882333
CLIM 032017-18Cash_Annual,CLIM 03,2017-18,Cash_Annual,Family Group 4,17.96742353325,5235937.5,272086.25,17.899747499999997,3667860.0,191685.0,19.24366813832011
CLIM 032017-18Real_Annual,CLIM 03,2017-18,Real_Annual,Family Group 4,17.96742353331654,5235937.5,272086.25,17.89974749727635,3667860.0,191685.0,19.24366813832011
CLIM 032018-19Cash_Annual,CLIM 03,2018-19,Cash_Annual,Family Group 4,21.344862343750002,5821493.75,272758.75,20.51609118,3516325.0,190810.0,21.3430137438304
CLIM 032018-19Real_Annual,CLIM 03,2018-19,Real_Annual,Family Group 4,21.34486234307254,5821493.75,272758.75,20.5160911764006,3516325.0,190810.0,21.3430137438304
CLIM 032019-20Cash_Annual,CLIM 03,2019-20,Cash_Annual,Family Group 4,20.67451154375,5647801.541625,274297.5,19.35158879,3598120.622,191375.0,20.590058391436305
CLIM 032019-20Real_Annual,CLIM 03,2019-20,Real_Annual,Family Group 4,20.674511545715962,5647801.541534999,274297.5,19.351588793321852,3598120.62175,191375.0,20.590058391108194
CLIM 032020-21Cash_Annual,CLIM 03,2020-21,Cash_Annual,Family Group 4,15.779515992499999,4038927.59275,274380.0,15.364333165,3075356.5415000003,191155.0,14.720196780924265
CLIM 032020-21Real_Annual,CLIM 03,2020-21,Real_Annual,Family Group 4,15.779515992143661,4038927.5926235,274380.0,15.3643331666912,3075356.5415000003,191155.0,14.720196780463226
CLIM 032021-22Cash_Annual,CLIM 03,2021-22,Cash_Annual,Family Group 4,18.422118358749998,4890871.027625,273263.75,19.0700309,3475670.9485,190060.0,17.897986936156002
CLIM 032021-22Real_Annual,CLIM 03,2021-22,Real_Annual,Family Group 4,18.4221183593984,4890871.027489398,273263.75,19.07003090344555,3475670.9487119447,190060.0,17.89798693565977
CLIM 032022-23Cash_Annual,CLIM 03,2022-23,Cash_Annual,Family Group 4,18.65163725375,5304337.575875,275746.25,17.070812005,3193478.745,191350.0,19.236299952855205
CLIM 032022-23Real_Annual,CLIM 03,2022-23,Real_Annual,Family Group 4,18.651637251191513,5304337.576060925,275746.25,17.0708120008905,3193478.74522085,191350.0,19.236299953529468
CLIM 032023-24Cash_Annual,CLIM 03,2023-24,Cash_Annual,Family Group 4,19.39187648875,5584629.94125,278981.25,20.58088565,3566628.7964999997,193185.0,20.01794006317629
CLIM 032023-24Real_Annual,CLIM 03,2023-24,Real_Annual,Family Group 4,19.391876488841362,5584629.940706006,278981.25,20.58088565162825,3566628.7967643198,193185.0,20.01794006122636
CLIM 042017-18Cash_Annual,CLIM 04,2017-18,Cash_Annual,Family Group 1,139.92394929125,12463685.0,115130.0,114.05053190000001,7451630.0,102025.0,108.25749153131243
CLIM 042017-18Real_Annual,CLIM 04,2017-18,Real_Annual,Family Group 1,139.92394928881586,12463685.0,115130.0,114.0505318919075,7451630.0,102025.0,108.25749153131243
