Key_CodePeriodDType,Key_CodePeriodFamilyGroupDType,Key_CodePeriodLADType,Code,LocalAuthority,Period,Value,Numerator,Denominator,FamilyRank,FamilyPct,ScotRank,ScotPct,DataType,Iter_CodeLADType,Previous_Row,First_Row,Changes
CORP 092018-19;Q1Real_Quarterly,CORP 092018-19;Q1Family Group 4Real_Quarterly,CORP 092018-19;Q1Glasgow CityReal_Quarterly,CORP 09,Glasgow City,2018-19;Q1,0.87,5960.0,6855.0,8.0,1.0,30.0,0.9375,Real_Quarterly,CORP 09Glasgow CityReal_Quarterly,null,null,null
CORP 092018-19;Q2Real_Quarterly,CORP 092018-19;Q2Family Group 4Real_Quarterly,CORP 092018-19;Q2Glasgow CityReal_Quarterly,CORP 09,Glasgow City,2018-19;Q2,0.88,5835.0,6635.0,8.0,1.0,30.0,0.9375,Real_Quarterly,CORP 09Glasgow CityReal_Quarterly,"{""Value"": 0.87, ""Numerator"": 5960.0, ""Denominator"": 6855.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""Value"": 0.87, ""Numerator"": 5960.0, ""Denominator"": 6855.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -0.0, ""ScotPct_ChangeSinceFirst"": -0.0, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.010000000000000009, ""Numerator_ChangeSincePrevious"": -125.0, ""Denominator_ChangeSincePrevious"": -220.0, ""Value_ChangeSinceFirst"": 0.010000000000000009, ""Numerator_ChangeSinceFirst"": -125.0, ""Denominator_ChangeSinceFirst"": -220.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.010000000000000009, ""PercentChange_AimAdjusted_SinceFirst"": 0.010000000000000009}"
CORP 092018-19;Q3Real_Quarterly,CORP 092018-19;Q3Family Group 4Real_Quarterly,CORP 092018-19;Q3Glasgow CityReal_Quarterly,CORP 09,Glasgow City,2018-19;Q3,0.93,6075.0,6510.0,7.0,0.875,25.0,0.78125,Real_Quarterly,CORP 09Glasgow CityReal_Quarterly,"{""Value"": 0.88, ""Numerator"": 5835.0, ""Denominator"": 6635.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""Value"": 0.87, ""Numerator"": 5960.0, ""Denominator"": 6855.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": 5.0, ""ScotPct_ChangeSincePrevious"": 0.15625, ""FamilyRank_ChangeSincePrevious"": 1.0, ""FamilyPct_ChangeSincePrevious"": 0.125, ""ScotRank_ChangeSinceFirst"": 5.0, ""ScotPct_ChangeSinceFirst"": 0.15625, ""FamilyRank_ChangeSinceFirst"": 1.0, ""FamilyPct_ChangeSinceFirst"": 0.125, ""Value_ChangeSincePrevious"": 0.050000000000000044, ""Numerator_ChangeSincePrevious"": 240.0, ""Denominator_ChangeSincePrevious"": -125.0, ""Value_ChangeSinceFirst"": 0.06000000000000005, ""Numerator_ChangeSinceFirst"": 115.0, ""Denominator_ChangeSinceFirst"": -345.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.050000000000000044, ""PercentChange_AimAdjusted_SinceFirst"": 0.06000000000000005}"
CORP 092018-19;Q4Real_Quarterly,CORP 092018-19;Q4Family Group 4Real_Quarterly,CORP 092018-19;Q4Glasgow CityReal_Quarterly,CORP 09,Glasgow City,2018-19;Q4,0.92,8410.0,9160.0,8.0,1.0,28.0,0.875,Real_Quarterly,CORP 09Glasgow CityReal_Quarterly,"{""Value"": 0.93, ""Numerator"": 6075.0, ""Denominator"": 6510.0, ""ScotRank"": 25.0, ""ScotPct"": 0.78125, ""FamilyRank"": 7.0, ""FamilyPct"": 0.875}","{""Value"": 0.87, ""Numerator"": 5960.0, ""Denominator"": 6855.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": -3.0, ""ScotPct_ChangeSincePrevious"": -0.09375, ""FamilyRank_ChangeSincePrevious"": -1.0, ""FamilyPct_ChangeSincePrevious"": -0.125, ""ScotRank_ChangeSinceFirst"": 2.0, ""ScotPct_ChangeSinceFirst"": 0.0625, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": -0.010000000000000009, ""Numerator_ChangeSincePrevious"": 2335.0, ""Denominator_ChangeSincePrevious"": 2650.0, ""Value_ChangeSinceFirst"": 0.050000000000000044, ""Numerator_ChangeSinceFirst"": 2450.0, ""Denominator_ChangeSinceFirst"": 2305.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.010000000000000009, ""PercentChange_AimAdjusted_SinceFirst"": 0.050000000000000044}"
CORP 092019-20;Q1Real_Quarterly,CORP 092019-20;Q1Family Group 4Real_Quarterly,CORP 092019-20;Q1Glasgow CityReal_Quarterly,CORP 09,Glasgow City,2019-20;Q1,0.84,6745.0,7995.0,8.0,1.0,31.0,0.96875,Real_Quarterly,CORP 09Glasgow CityReal_Quarterly,"{""Value"": 0.92, ""Numerator"": 8410.0, ""Denominator"": 9160.0, ""ScotRank"": 28.0, ""ScotPct"": 0.875, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""Value"": 0.87, ""Numerator"": 5960.0, ""Denominator"": 6855.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": -3.0, ""ScotPct_ChangeSincePrevious"": -0.09375, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -1.0, ""ScotPct_ChangeSinceFirst"": -0.03125, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": -0.08000000000000007, ""Numerator_ChangeSincePrevious"": -1665.0, ""Denominator_ChangeSincePrevious"": -1165.0, ""Value_ChangeSinceFirst"": -0.030000000000000027, ""Numerator_ChangeSinceFirst"": 785.0, ""Denominator_ChangeSinceFirst"": 1140.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.08000000000000007, ""PercentChange_AimAdjusted_SinceFirst"": -0.030000000000000027}"
CORP 092019-20;Q2Real_Quarterly,CORP 092019-20;Q2Family Group 4Real_Quarterly,CORP 092019-20;Q2Glasgow CityReal_Quarterly,CORP 09,Glasgow City,2019-20;Q2,0.87,7305.0,8355.0,8.0,1.0,30.0,0.9375,Real_Quarterly,CORP 09Glasgow CityReal_Quarterly,"{""Value"": 0.84, ""Numerator"": 6745.0, ""Denominator"": 7995.0, ""ScotRank"": 31.0, ""ScotPct"": 0.96875, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""Value"": 0.87, ""Numerator"": 5960.0, ""Denominator"": 6855.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": 1.0, ""ScotPct_ChangeSincePrevious"": 0.03125, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -0.0, ""ScotPct_ChangeSinceFirst"": -0.0, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.030000000000000027, ""Numerator_ChangeSincePrevious"": 560.0, ""Denominator_ChangeSincePrevious"": 360.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": 1345.0, ""Denominator_ChangeSinceFirst"": 1500.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.030000000000000027, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 092019-20;Q3Real_Quarterly,CORP 092019-20;Q3Family Group 4Real_Quarterly,CORP 092019-20;Q3Glasgow CityReal_Quarterly,CORP 09,Glasgow City,2019-20;Q3,0.85,7305.0,8580.0,8.0,1.0,31.0,0.96875,Real_Quarterly,CORP 09Glasgow CityReal_Quarterly,"{""Value"": 0.87, ""Numerator"": 7305.0, ""Denominator"": 8355.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""Value"": 0.87, ""Numerator"": 5960.0, ""Denominator"": 6855.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": -1.0, ""ScotPct_ChangeSincePrevious"": -0.03125, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -1.0, ""ScotPct_ChangeSinceFirst"": -0.03125, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": -0.020000000000000018, ""Numerator_ChangeSincePrevious"": 0.0, ""Denominator_ChangeSincePrevious"": 225.0, ""Value_ChangeSinceFirst"": -0.020000000000000018, ""Numerator_ChangeSinceFirst"": 1345.0, ""Denominator_ChangeSinceFirst"": 1725.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.020000000000000018, ""PercentChange_AimAdjusted_SinceFirst"": -0.020000000000000018}"
CORP 092019-20;Q4Real_Quarterly,CORP 092019-20;Q4Family Group 4Real_Quarterly,CORP 092019-20;Q4Glasgow CityReal_Quarterly,CORP 09,Glasgow City,2019-20;Q4,0.8,8600.0,10695.0,8.0,1.0,31.0,0.96875,Real_Quarterly,CORP 09Glasgow CityReal_Quarterly,"{""Value"": 0.85, ""Numerator"": 7305.0, ""Denominator"": 8580.0, ""ScotRank"": 31.0, ""ScotPct"": 0.96875, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""Value"": 0.87, ""Numerator"": 5960.0, ""Denominator"": 6855.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -1.0, ""ScotPct_ChangeSinceFirst"": -0.03125, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": -0.04999999999999993, ""Numerator_ChangeSincePrevious"": 1295.0, ""Denominator_ChangeSincePrevious"": 2115.0, ""Value_ChangeSinceFirst"": -0.06999999999999995, ""Numerator_ChangeSinceFirst"": 2640.0, ""Denominator_ChangeSinceFirst"": 3840.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.04999999999999993, ""PercentChange_AimAdjusted_SinceFirst"": -0.06999999999999995}"
CORP 092020-21;Q1Real_Quarterly,CORP 092020-21;Q1Family Group 4Real_Quarterly,CORP 092020-21;Q1Glasgow CityReal_Quarterly,CORP 09,Glasgow City,2020-21;Q1,0.77,10300.0,13400.0,8.0,1.0,31.0,0.96875,Real_Quarterly,CORP 09Glasgow CityReal_Quarterly,"{""Value"": 0.8, ""Numerator"": 8600.0, ""Denominator"": 10695.0, ""ScotRank"": 31.0, ""ScotPct"": 0.96875, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""Value"": 0.87, ""Numerator"": 5960.0, ""Denominator"": 6855.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -1.0, ""ScotPct_ChangeSinceFirst"": -0.03125, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": -0.030000000000000027, ""Numerator_ChangeSincePrevious"": 1700.0, ""Denominator_ChangeSincePrevious"": 2705.0, ""Value_ChangeSinceFirst"": -0.09999999999999998, ""Numerator_ChangeSinceFirst"": 4340.0, ""Denominator_ChangeSinceFirst"": 6545.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.030000000000000027, ""PercentChange_AimAdjusted_SinceFirst"": -0.09999999999999998}"
CORP 092020-21;Q2Real_Quarterly,CORP 092020-21;Q2Family Group 4Real_Quarterly,CORP 092020-21;Q2Glasgow CityReal_Quarterly,CORP 09,Glasgow City,2020-21;Q2,0.85,8110.0,9555.0,8.0,1.0,31.0,0.96875,Real_Quarterly,CORP 09Glasgow CityReal_Quarterly,"{""Value"": 0.77, ""Numerator"": 10300.0, ""Denominator"": 13400.0, ""ScotRank"": 31.0, ""ScotPct"": 0.96875, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""Value"": 0.87, ""Numerator"": 5960.0, ""Denominator"": 6855.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -1.0, ""ScotPct_ChangeSinceFirst"": -0.03125, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.07999999999999996, ""Numerator_ChangeSincePrevious"": -2190.0, ""Denominator_ChangeSincePrevious"": -3845.0, ""Value_ChangeSinceFirst"": -0.020000000000000018, ""Numerator_ChangeSinceFirst"": 2150.0, ""Denominator_ChangeSinceFirst"": 2700.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.07999999999999996, ""PercentChange_AimAdjusted_SinceFirst"": -0.020000000000000018}"
CORP 092020-21;Q3Real_Quarterly,CORP 092020-21;Q3Family Group 4Real_Quarterly,CORP 092020-21;Q3Glasgow CityReal_Quarterly,CORP 09,Glasgow City,2020-21;Q3,0.86,8770.0,10225.0,8.0,1.0,31.0,0.96875,Real_Quarterly,CORP 09Glasgow CityReal_Quarterly,"{""Value"": 0.85, ""Numerator"": 8110.0, ""Denominator"": 9555.0, ""ScotRank"": 31.0, ""ScotPct"": 0.96875, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""Value"": 0.87, ""Numerator"": 5960.0, ""Denominator"": 6855.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -1.0, ""ScotPct_ChangeSinceFirst"": -0.03125, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.010000000000000009, ""Numerator_ChangeSincePrevious"": 660.0, ""Denominator_ChangeSincePrevious"": 670.0, ""Value_ChangeSinceFirst"": -0.010000000000000009, ""Numerator_ChangeSinceFirst"": 2810.0, ""Denominator_ChangeSinceFirst"": 3370.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.010000000000000009, ""PercentChange_AimAdjusted_SinceFirst"": -0.010000000000000009}"
CORP 092020-21;Q4Real_Quarterly,CORP 092020-21;Q4Family Group 4Real_Quarterly,CORP 092020-21;Q4Glasgow CityReal_Quarterly,CORP 09,Glasgow City,2020-21;Q4,0.76,9075.0,11890.0,8.0,1.0,31.0,0.96875,Real_Quarterly,CORP 09Glasgow CityReal_Quarterly,"{""Value"": 0.86, ""Numerator"": 8770.0, ""Denominator"": 10225.0, ""ScotRank"": 31.0, ""ScotPct"": 0.96875, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""Value"": 0.87, ""Numerator"": 5960.0, ""Denominator"": 6855.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -1.0, ""ScotPct_ChangeSinceFirst"": -0.03125, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": -0.09999999999999998, ""Numerator_ChangeSincePrevious"": 305.0, ""Denominator_ChangeSincePrevious"": 1665.0, ""Value_ChangeSinceFirst"": -0.10999999999999999, ""Numerator_ChangeSinceFirst"": 3115.0, ""Denominator_ChangeSinceFirst"": 5035.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.09999999999999998, ""PercentChange_AimAdjusted_SinceFirst"": -0.10999999999999999}"
CORP 092021-22;Q1Real_Quarterly,CORP 092021-22;Q1Family Group 4Real_Quarterly,CORP 092021-22;Q1Glasgow CityReal_Quarterly,CORP 09,Glasgow City,2021-22;Q1,0.85,9095.0,10640.0,8.0,1.0,31.0,0.96875,Real_Quarterly,CORP 09Glasgow CityReal_Quarterly,"{""Value"": 0.76, ""Numerator"": 9075.0, ""Denominator"": 11890.0, ""ScotRank"": 31.0, ""ScotPct"": 0.96875, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""Value"": 0.87, ""Numerator"": 5960.0, ""Denominator"": 6855.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -1.0, ""ScotPct_ChangeSinceFirst"": -0.03125, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.08999999999999997, ""Numerator_ChangeSincePrevious"": 20.0, ""Denominator_ChangeSincePrevious"": -1250.0, ""Value_ChangeSinceFirst"": -0.020000000000000018, ""Numerator_ChangeSinceFirst"": 3135.0, ""Denominator_ChangeSinceFirst"": 3785.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.08999999999999997, ""PercentChange_AimAdjusted_SinceFirst"": -0.020000000000000018}"
CORP 092021-22;Q2Real_Quarterly,CORP 092021-22;Q2Family Group 4Real_Quarterly,CORP 092021-22;Q2Glasgow CityReal_Quarterly,CORP 09,Glasgow City,2021-22;Q2,0.91,6700.0,7375.0,8.0,1.0,28.0,0.875,Real_Quarterly,CORP 09Glasgow CityReal_Quarterly,"{""Value"": 0.85, ""Numerator"": 9095.0, ""Denominator"": 10640.0, ""ScotRank"": 31.0, ""ScotPct"": 0.96875, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""Value"": 0.87, ""Numerator"": 5960.0, ""Denominator"": 6855.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": 3.0, ""ScotPct_ChangeSincePrevious"": 0.09375, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": 2.0, ""ScotPct_ChangeSinceFirst"": 0.0625, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.06000000000000005, ""Numerator_ChangeSincePrevious"": -2395.0, ""Denominator_ChangeSincePrevious"": -3265.0, ""Value_ChangeSinceFirst"": 0.040000000000000036, ""Numerator_ChangeSinceFirst"": 740.0, ""Denominator_ChangeSinceFirst"": 520.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.06000000000000005, ""PercentChange_AimAdjusted_SinceFirst"": 0.040000000000000036}"
CORP 092021-22;Q3Real_Quarterly,CORP 092021-22;Q3Family Group 4Real_Quarterly,CORP 092021-22;Q3Glasgow CityReal_Quarterly,CORP 09,Glasgow City,2021-22;Q3,0.94,10155.0,10790.0,4.0,0.5,22.0,0.6875,Real_Quarterly,CORP 09Glasgow CityReal_Quarterly,"{""Value"": 0.91, ""Numerator"": 6700.0, ""Denominator"": 7375.0, ""ScotRank"": 28.0, ""ScotPct"": 0.875, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""Value"": 0.87, ""Numerator"": 5960.0, ""Denominator"": 6855.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": 6.0, ""ScotPct_ChangeSincePrevious"": 0.1875, ""FamilyRank_ChangeSincePrevious"": 4.0, ""FamilyPct_ChangeSincePrevious"": 0.5, ""ScotRank_ChangeSinceFirst"": 8.0, ""ScotPct_ChangeSinceFirst"": 0.25, ""FamilyRank_ChangeSinceFirst"": 4.0, ""FamilyPct_ChangeSinceFirst"": 0.5, ""Value_ChangeSincePrevious"": 0.029999999999999916, ""Numerator_ChangeSincePrevious"": 3455.0, ""Denominator_ChangeSincePrevious"": 3415.0, ""Value_ChangeSinceFirst"": 0.06999999999999995, ""Numerator_ChangeSinceFirst"": 4195.0, ""Denominator_ChangeSinceFirst"": 3935.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.029999999999999916, ""PercentChange_AimAdjusted_SinceFirst"": 0.06999999999999995}"
CORP 092021-22;Q4Real_Quarterly,CORP 092021-22;Q4Family Group 4Real_Quarterly,CORP 092021-22;Q4Glasgow CityReal_Quarterly,CORP 09,Glasgow City,2021-22;Q4,0.87,11455.0,13235.0,6.0,0.75,26.0,0.8125,Real_Quarterly,CORP 09Glasgow CityReal_Quarterly,"{""Value"": 0.94, ""Numerator"": 10155.0, ""Denominator"": 10790.0, ""ScotRank"": 22.0, ""ScotPct"": 0.6875, ""FamilyRank"": 4.0, ""FamilyPct"": 0.5}","{""Value"": 0.87, ""Numerator"": 5960.0, ""Denominator"": 6855.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": -4.0, ""ScotPct_ChangeSincePrevious"": -0.125, ""FamilyRank_ChangeSincePrevious"": -2.0, ""FamilyPct_ChangeSincePrevious"": -0.25, ""ScotRank_ChangeSinceFirst"": 4.0, ""ScotPct_ChangeSinceFirst"": 0.125, ""FamilyRank_ChangeSinceFirst"": 2.0, ""FamilyPct_ChangeSinceFirst"": 0.25, ""Value_ChangeSincePrevious"": -0.06999999999999995, ""Numerator_ChangeSincePrevious"": 1300.0, ""Denominator_ChangeSincePrevious"": 2445.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": 5495.0, ""Denominator_ChangeSinceFirst"": 6380.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.06999999999999995, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 092022-23;Q1Real_Quarterly,CORP 092022-23;Q1Family Group 4Real_Quarterly,CORP 092022-23;Q1Glasgow CityReal_Quarterly,CORP 09,Glasgow City,2022-23;Q1,0.83,11505.0,13890.0,6.0,0.75,27.0,0.84375,Real_Quarterly,CORP 09Glasgow CityReal_Quarterly,"{""Value"": 0.87, ""Numerator"": 11455.0, ""Denominator"": 13235.0, ""ScotRank"": 26.0, ""ScotPct"": 0.8125, ""FamilyRank"": 6.0, ""FamilyPct"": 0.75}","{""Value"": 0.87, ""Numerator"": 5960.0, ""Denominator"": 6855.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": -1.0, ""ScotPct_ChangeSincePrevious"": -0.03125, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": 3.0, ""ScotPct_ChangeSinceFirst"": 0.09375, ""FamilyRank_ChangeSinceFirst"": 2.0, ""FamilyPct_ChangeSinceFirst"": 0.25, ""Value_ChangeSincePrevious"": -0.040000000000000036, ""Numerator_ChangeSincePrevious"": 50.0, ""Denominator_ChangeSincePrevious"": 655.0, ""Value_ChangeSinceFirst"": -0.040000000000000036, ""Numerator_ChangeSinceFirst"": 5545.0, ""Denominator_ChangeSinceFirst"": 7035.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.040000000000000036, ""PercentChange_AimAdjusted_SinceFirst"": -0.040000000000000036}"
CORP 092022-23;Q2Real_Quarterly,CORP 092022-23;Q2Family Group 4Real_Quarterly,CORP 092022-23;Q2Glasgow CityReal_Quarterly,CORP 09,Glasgow City,2022-23;Q2,0.91,10940.0,12040.0,4.0,0.5,21.0,0.6774193548387096,Real_Quarterly,CORP 09Glasgow CityReal_Quarterly,"{""Value"": 0.83, ""Numerator"": 11505.0, ""Denominator"": 13890.0, ""ScotRank"": 27.0, ""ScotPct"": 0.84375, ""FamilyRank"": 6.0, ""FamilyPct"": 0.75}","{""Value"": 0.87, ""Numerator"": 5960.0, ""Denominator"": 6855.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": 6.0, ""ScotPct_ChangeSincePrevious"": 0.16633064516129037, ""FamilyRank_ChangeSincePrevious"": 2.0, ""FamilyPct_ChangeSincePrevious"": 0.25, ""ScotRank_ChangeSinceFirst"": 9.0, ""ScotPct_ChangeSinceFirst"": 0.26008064516129037, ""FamilyRank_ChangeSinceFirst"": 4.0, ""FamilyPct_ChangeSinceFirst"": 0.5, ""Value_ChangeSincePrevious"": 0.08000000000000007, ""Numerator_ChangeSincePrevious"": -565.0, ""Denominator_ChangeSincePrevious"": -1850.0, ""Value_ChangeSinceFirst"": 0.040000000000000036, ""Numerator_ChangeSinceFirst"": 4980.0, ""Denominator_ChangeSinceFirst"": 5185.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.08000000000000007, ""PercentChange_AimAdjusted_SinceFirst"": 0.040000000000000036}"
