Code,LocalAuthority,LGBF Year,LA_IndicatorReal,LA_Numerator_real,LA_Den_Real,Scotland_Indicator_Real,Scotland_Num_Real,Scotland_Den_Real,FG_Avg_Indicator_Real,FG_Avg_Num_Real,FG_Avg_Den_Real,FamilyGroup
ENV04e,Dumfries & Galloway,2011-15,0.603107442,,,0.393141015,,,0.457626371,,,Rural
ENV04e,Dumfries & Galloway,2012-16,0.588338196,,,0.401361598,,,0.463957695,,,Rural
ENV04e,Dumfries & Galloway,2013-17,0.568184895,,,0.395043418,,,0.449276169,,,Rural
ENV04e,Dumfries & Galloway,2014-18,0.562387312,,,0.389887904,,,0.440088895,,,Rural
ENV04e,Dumfries & Galloway,2015-19,0.573519871,,,0.382482549,,,0.435668388,,,Rural
ENV04e,Dumfries & Galloway,2016-20,0.583976755,,,0.378305997,,,0.43443606,,,Rural
ENV04e,Dumfries & Galloway,2017-21,0.587,,,0.383,,,0.4405,,,Rural
ENV04e,Dumfries & Galloway,2018-22,0.566155101,,,0.3665008,,,0.425269152,,,Rural
ENV04e,Dumfries & Galloway,2019-23,0.546505411,,,0.363577494,,,0.418451486,,,Rural
ENV04e,Dundee City,2007-11,0.301886398,,,0.419,,,0.359697661,,,Urban
ENV04e,Dundee City,2008-12,0.29736342,,,0.383416073,,,0.359900359,,,Urban
ENV04e,Dundee City,2009-13,0.327,,,0.401,,,0.359625,,,Urban
ENV04e,Dundee City,2010-14,0.3261,,,0.394,,,0.356925,,,Urban
ENV04e,Dundee City,2011-15,0.326127471,,,0.393141015,,,0.353414965,,,Urban
ENV04e,Dundee City,2012-16,0.321512522,,,0.401361598,,,0.35609875,,,Urban
ENV04e,Dundee City,2013-17,0.319520304,,,0.395043418,,,0.353137187,,,Urban
ENV04e,Dundee City,2014-18,0.30667345,,,0.389887904,,,0.351218191,,,Urban
ENV04e,Dundee City,2015-19,0.303043787,,,0.382482549,,,0.345287461,,,Urban
ENV04e,Dundee City,2016-20,0.290932101,,,0.378305997,,,0.337360534,,,Urban
ENV04e,Dundee City,2017-21,0.266,,,0.383,,,0.337375,,,Urban
ENV04e,Dundee City,2018-22,0.288045677,,,0.3665008,,,0.324554516,,,Urban
ENV04e,Dundee City,2019-23,0.307992847,,,0.363577494,,,0.327534788,,,Urban
ENV04e,East Ayrshire,2007-11,0.431709439,,,0.419,,,0.39216827,,,2
ENV04e,East Ayrshire,2008-12,0.420218823,,,0.383416073,,,0.386100646,,,2
ENV04e,East Ayrshire,2009-13,0.436,,,0.401,,,0.3929375,,,2
ENV04e,East Ayrshire,2010-14,0.45,,,0.394,,,0.390125,,,2
ENV04e,East Ayrshire,2011-15,0.441197795,,,0.393141015,,,0.382246164,,,2
ENV04e,East Ayrshire,2012-16,0.449251645,,,0.401361598,,,0.383694033,,,2
ENV04e,East Ayrshire,2013-17,0.455500056,,,0.395043418,,,0.383866735,,,2
ENV04e,East Ayrshire,2014-18,0.439487632,,,0.389887904,,,0.3778306,,,2
ENV04e,East Ayrshire,2015-19,0.437197816,,,0.382482549,,,0.377421768,,,2
ENV04e,East Ayrshire,2016-20,0.421296087,,,0.378305997,,,0.377743489,,,2
ENV04e,East Ayrshire,2017-21,0.423,,,0.383,,,0.38275,,,2
ENV04e,East Ayrshire,2018-22,0.40916187,,,0.3665008,,,0.368991862,,,2
ENV04e,East Ayrshire,2019-23,0.405571795,,,0.363577494,,,0.365055482,,,2
ENV04e,East Dunbartonshire,2007-11,0.483454333,,,0.419,,,0.359697661,,,Urban
ENV04e,East Dunbartonshire,2008-12,0.466628487,,,0.383416073,,,0.359900359,,,Urban
ENV04e,East Dunbartonshire,2009-13,0.465,,,0.401,,,0.359625,,,Urban
ENV04e,East Dunbartonshire,2010-14,0.4447,,,0.394,,,0.356925,,,Urban
ENV04e,East Dunbartonshire,2011-15,0.448468861,,,0.393141015,,,0.353414965,,,Urban
ENV04e,East Dunbartonshire,2012-16,0.432053129,,,0.401361598,,,0.35609875,,,Urban
ENV04e,East Dunbartonshire,2013-17,0.407017894,,,0.395043418,,,0.353137187,,,Urban
ENV04e,East Dunbartonshire,2014-18,0.377668839,,,0.389887904,,,0.351218191,,,Urban
ENV04e,East Dunbartonshire,2015-19,0.3686468,,,0.382482549,,,0.345287461,,,Urban
ENV04e,East Dunbartonshire,2016-20,0.34958646,,,0.378305997,,,0.337360534,,,Urban
ENV04e,East Dunbartonshire,2017-21,0.347,,,0.383,,,0.337375,,,Urban
ENV04e,East Dunbartonshire,2018-22,0.346904223,,,0.3665008,,,0.324554516,,,Urban
ENV04e,East Dunbartonshire,2019-23,0.336668847,,,0.363577494,,,0.327534788,,,Urban
ENV04e,East Lothian,2007-11,0.363469635,,,0.419,,,0.39216827,,,2
ENV04e,East Lothian,2008-12,0.327,,,0.383416073,,,0.386100646,,,2
ENV04e,East Lothian,2009-13,0.3315,,,0.401,,,0.3929375,,,2
ENV04e,East Lothian,2010-14,0.2957,,,0.394,,,0.390125,,,2
ENV04e,East Lothian,2011-15,0.312752682,,,0.393141015,,,0.382246164,,,2
ENV04e,East Lothian,2012-16,0.316017436,,,0.401361598,,,0.383694033,,,2
ENV04e,East Lothian,2013-17,0.316571041,,,0.395043418,,,0.383866735,,,2
ENV04e,East Lothian,2014-18,0.331081116,,,0.389887904,,,0.3778306,,,2
ENV04e,East Lothian,2015-19,0.330045872,,,0.382482549,,,0.377421768,,,2
ENV04e,East Lothian,2016-20,0.332375289,,,0.378305997,,,0.377743489,,,2
ENV04e,East Lothian,2017-21,0.366,,,0.383,,,0.38275,,,2
ENV04e,East Lothian,2018-22,0.346700738,,,0.3665008,,,0.368991862,,,2
ENV04e,East Lothian,2019-23,0.361262119,,,0.363577494,,,0.365055482,,,2
ENV04e,East Renfrewshire,2007-11,0.518813327,,,0.419,,,0.404245113,,,3
ENV04e,East Renfrewshire,2008-12,0.501166054,,,0.383416073,,,0.39435521,,,3
ENV04e,East Renfrewshire,2009-13,0.516,,,0.401,,,0.3915,,,3
ENV04e,East Renfrewshire,2010-14,0.503,,,0.394,,,0.391275,,,3
ENV04e,East Renfrewshire,2011-15,0.425453234,,,0.393141015,,,0.372821081,,,3
ENV04e,East Renfrewshire,2012-16,0.446704693,,,0.401361598,,,0.37319398,,,3
ENV04e,East Renfrewshire,2013-17,0.448213232,,,0.395043418,,,0.375255084,,,3
ENV04e,East Renfrewshire,2014-18,0.41342817,,,0.389887904,,,0.359099903,,,3
ENV04e,East Renfrewshire,2015-19,0.441824735,,,0.382482549,,,0.365336739,,,3
ENV04e,East Renfrewshire,2016-20,0.399455845,,,0.378305997,,,0.357882657,,,3
ENV04e,East Renfrewshire,2017-21,0.419,,,0.383,,,0.3575,,,3
ENV04e,East Renfrewshire,2018-22,0.423286402,,,0.3665008,,,0.352815749,,,3
ENV04e,East Renfrewshire,2019-23,0.411608957,,,0.363577494,,,0.34872163,,,3
ENV04e,Edinburgh City,2007-11,0.382083072,,,0.419,,,0.359697661,,,Urban
ENV04e,Edinburgh City,2008-12,0.343912617,,,0.383416073,,,0.359900359,,,Urban
ENV04e,Edinburgh City,2009-13,0.36,,,0.401,,,0.359625,,,Urban
ENV04e,Edinburgh City,2010-14,0.3587,,,0.394,,,0.356925,,,Urban
ENV04e,Edinburgh City,2011-15,0.363482495,,,0.393141015,,,0.353414965,,,Urban
ENV04e,Edinburgh City,2012-16,0.377908794,,,0.401361598,,,0.35609875,,,Urban
ENV04e,Edinburgh City,2013-17,0.377656859,,,0.395043418,,,0.353137187,,,Urban
ENV04e,Edinburgh City,2014-18,0.392233132,,,0.389887904,,,0.351218191,,,Urban
ENV04e,Edinburgh City,2015-19,0.387046383,,,0.382482549,,,0.345287461,,,Urban
ENV04e,Edinburgh City,2016-20,0.351016286,,,0.378305997,,,0.337360534,,,Urban
ENV04e,Edinburgh City,2017-21,0.394,,,0.383,,,0.337375,,,Urban
ENV04e,Edinburgh City,2018-22,0.385775079,,,0.3665008,,,0.324554516,,,Urban
ENV04e,Edinburgh City,2019-23,0.37561239,,,0.363577494,,,0.327534788,,,Urban
ENV04e,Eilean Siar,2007-11,0.518885251,,,0.419,,,0.444041939,,,Rural
ENV04e,Eilean Siar,2008-12,0.501564516,,,0.383416073,,,0.437517714,,,Rural
ENV04e,Eilean Siar,2009-13,0.511,,,0.401,,,0.4478375,,,Rural
ENV04e,Eilean Siar,2010-14,0.3779,,,0.394,,,0.4469625,,,Rural
ENV04e,Eilean Siar,2011-15,0.475041563,,,0.393141015,,,0.457626371,,,Rural
ENV04e,Eilean Siar,2012-16,0.486550517,,,0.401361598,,,0.463957695,,,Rural
ENV04e,Eilean Siar,2013-17,0.456951588,,,0.395043418,,,0.449276169,,,Rural
ENV04e,Eilean Siar,2014-18,0.480637792,,,0.389887904,,,0.440088895,,,Rural
ENV04e,Eilean Siar,2015-19,0.4683845,,,0.382482549,,,0.435668388,,,Rural
ENV04e,Eilean Siar,2016-20,0.435833997,,,0.378305997,,,0.43443606,,,Rural
ENV04e,Eilean Siar,2017-21,0.465,,,0.383,,,0.4405,,,Rural
ENV04e,Eilean Siar,2018-22,0.455705364,,,0.3665008,,,0.425269152,,,Rural
ENV04e,Eilean Siar,2019-23,0.451593645,,,0.363577494,,,0.418451486,,,Rural
ENV04e,Falkirk,2007-11,0.38749358,,,0.419,,,0.359697661,,,Urban
ENV04e,Falkirk,2008-12,0.385531881,,,0.383416073,,,0.359900359,,,Urban
ENV04e,Falkirk,2009-13,0.331,,,0.401,,,0.359625,,,Urban
ENV04e,Falkirk,2010-14,0.3408,,,0.394,,,0.356925,,,Urban
ENV04e,Falkirk,2011-15,0.339756036,,,0.393141015,,,0.353414965,,,Urban
ENV04e,Falkirk,2012-16,0.337436458,,,0.401361598,,,0.35609875,,,Urban
ENV04e,Falkirk,2013-17,0.352273187,,,0.395043418,,,0.353137187,,,Urban
ENV04e,Falkirk,2014-18,0.374542787,,,0.389887904,,,0.351218191,,,Urban
ENV04e,Falkirk,2015-19,0.377459127,,,0.382482549,,,0.345287461,,,Urban
ENV04e,Falkirk,2016-20,0.391553992,,,0.378305997,,,0.337360534,,,Urban
ENV04e,Falkirk,2017-21,0.391,,,0.383,,,0.337375,,,Urban
ENV04e,Falkirk,2018-22,0.349607475,,,0.3665008,,,0.324554516,,,Urban
ENV04e,Falkirk,2019-23,0.354180779,,,0.363577494,,,0.327534788,,,Urban
ENV04e,Fife,2007-11,0.393427929,,,0.419,,,0.39216827,,,2
ENV04e,Fife,2008-12,0.385574944,,,0.383416073,,,0.386100646,,,2
ENV04e,Fife,2009-13,0.361,,,0.401,,,0.3929375,,,2
ENV04e,Fife,2010-14,0.344,,,0.394,,,0.390125,,,2
ENV04e,Fife,2011-15,0.346445529,,,0.393141015,,,0.382246164,,,2
ENV04e,Fife,2012-16,0.343975237,,,0.401361598,,,0.383694033,,,2
ENV04e,Fife,2013-17,0.346702858,,,0.395043418,,,0.383866735,,,2
ENV04e,Fife,2014-18,0.326462586,,,0.389887904,,,0.3778306,,,2
ENV04e,Fife,2015-19,0.315995384,,,0.382482549,,,0.377421768,,,2
ENV04e,Fife,2016-20,0.31955564,,,0.378305997,,,0.377743489,,,2
ENV04e,Fife,2017-21,0.328,,,0.383,,,0.38275,,,2
ENV04e,Fife,2018-22,0.350991639,,,0.3665008,,,0.368991862,,,2
ENV04e,Fife,2019-23,0.33634243,,,0.363577494,,,0.365055482,,,2
ENV04e,Glasgow City,2007-11,0.306357273,,,0.419,,,0.359697661,,,Urban
ENV04e,Glasgow City,2008-12,0.322354976,,,0.383416073,,,0.359900359,,,Urban
ENV04e,Glasgow City,2009-13,0.351,,,0.401,,,0.359625,,,Urban
ENV04e,Glasgow City,2010-14,0.3555,,,0.394,,,0.356925,,,Urban
ENV04e,Glasgow City,2011-15,0.355997252,,,0.393141015,,,0.353414965,,,Urban
ENV04e,Glasgow City,2012-16,0.359598416,,,0.401361598,,,0.35609875,,,Urban
ENV04e,Glasgow City,2013-17,0.346447416,,,0.395043418,,,0.353137187,,,Urban
ENV04e,Glasgow City,2014-18,0.330978924,,,0.389887904,,,0.351218191,,,Urban
ENV04e,Glasgow City,2015-19,0.310239123,,,0.382482549,,,0.345287461,,,Urban
ENV04e,Glasgow City,2016-20,0.307019665,,,0.378305997,,,0.337360534,,,Urban
ENV04e,Glasgow City,2017-21,0.307,,,0.383,,,0.337375,,,Urban
ENV04e,Glasgow City,2018-22,0.287666378,,,0.3665008,,,0.324554516,,,Urban
ENV04e,Glasgow City,2019-23,0.293780744,,,0.363577494,,,0.327534788,,,Urban
ENV04e,Highland,2007-11,0.397859738,,,0.419,,,0.444041939,,,Rural
ENV04e,Highland,2008-12,0.349724904,,,0.383416073,,,0.437517714,,,Rural
ENV04e,Highland,2009-13,0.364,,,0.401,,,0.4478375,,,Rural
ENV04e,Highland,2010-14,0.3723,,,0.394,,,0.4469625,,,Rural
ENV04e,Highland,2011-15,0.388056159,,,0.393141015,,,0.457626371,,,Rural
ENV04e,Highland,2012-16,0.463926761,,,0.401361598,,,0.463957695,,,Rural
ENV04e,Highland,2013-17,0.433177006,,,0.395043418,,,0.449276169,,,Rural
ENV04e,Highland,2014-18,0.437924175,,,0.389887904,,,0.440088895,,,Rural
ENV04e,Highland,2015-19,0.422984034,,,0.382482549,,,0.435668388,,,Rural
ENV04e,Highland,2016-20,0.400381955,,,0.378305997,,,0.43443606,,,Rural
ENV04e,Highland,2017-21,0.443,,,0.383,,,0.4405,,,Rural
ENV04e,Highland,2018-22,0.412799849,,,0.3665008,,,0.425269152,,,Rural
ENV04e,Highland,2019-23,0.406610877,,,0.363577494,,,0.418451486,,,Rural
ENV04e,Inverclyde,2007-11,0.471956342,,,0.419,,,0.404245113,,,3
ENV04e,Inverclyde,2008-12,0.489623966,,,0.383416073,,,0.39435521,,,3
ENV04e,Inverclyde,2009-13,0.511,,,0.401,,,0.3915,,,3
ENV04e,Inverclyde,2010-14,0.5077,,,0.394,,,0.391275,,,3
ENV04e,Inverclyde,2011-15,0.479368741,,,0.393141015,,,0.372821081,,,3
ENV04e,Inverclyde,2012-16,0.444961055,,,0.401361598,,,0.37319398,,,3
ENV04e,Inverclyde,2013-17,0.411675016,,,0.395043418,,,0.375255084,,,3
ENV04e,Inverclyde,2014-18,0.389097008,,,0.389887904,,,0.359099903,,,3
ENV04e,Inverclyde,2015-19,0.386920555,,,0.382482549,,,0.365336739,,,3
ENV04e,Inverclyde,2016-20,0.37967742,,,0.378305997,,,0.357882657,,,3
ENV04e,Inverclyde,2017-21,0.359,,,0.383,,,0.3575,,,3
ENV04e,Inverclyde,2018-22,0.335444494,,,0.3665008,,,0.352815749,,,3
ENV04e,Inverclyde,2019-23,0.317252998,,,0.363577494,,,0.34872163,,,3
ENV04e,Midlothian,2007-11,0.37505281,,,0.419,,,0.404245113,,,3
ENV04e,Midlothian,2008-12,0.328,,,0.383416073,,,0.39435521,,,3
ENV04e,Midlothian,2009-13,0.361,,,0.401,,,0.3915,,,3
ENV04e,Midlothian,2010-14,0.3447,,,0.394,,,0.391275,,,3
ENV04e,Midlothian,2011-15,0.343505315,,,0.393141015,,,0.372821081,,,3
ENV04e,Midlothian,2012-16,0.353051471,,,0.401361598,,,0.37319398,,,3
ENV04e,Midlothian,2013-17,0.353214518,,,0.395043418,,,0.375255084,,,3
ENV04e,Midlothian,2014-18,0.352261278,,,0.389887904,,,0.359099903,,,3
ENV04e,Midlothian,2015-19,0.376028545,,,0.382482549,,,0.365336739,,,3
ENV04e,Midlothian,2016-20,0.385437447,,,0.378305997,,,0.357882657,,,3
ENV04e,Midlothian,2017-21,0.408,,,0.383,,,0.3575,,,3
ENV04e,Midlothian,2018-22,0.418924765,,,0.3665008,,,0.352815749,,,3
ENV04e,Midlothian,2019-23,0.439824101,,,0.363577494,,,0.34872163,,,3
ENV04e,Moray,2007-11,0.305334974,,,0.419,,,0.39216827,,,2
ENV04e,Moray,2008-12,0.302,,,0.383416073,,,0.386100646,,,2
ENV04e,Moray,2009-13,0.313,,,0.401,,,0.3929375,,,2
ENV04e,Moray,2010-14,0.3208,,,0.394,,,0.390125,,,2
ENV04e,Moray,2011-15,0.331448971,,,0.393141015,,,0.382246164,,,2
ENV04e,Moray,2012-16,0.326856463,,,0.401361598,,,0.383694033,,,2
ENV04e,Moray,2013-17,0.313952061,,,0.395043418,,,0.383866735,,,2
ENV04e,Moray,2014-18,0.316058844,,,0.389887904,,,0.3778306,,,2
ENV04e,Moray,2015-19,0.310860413,,,0.382482549,,,0.377421768,,,2
ENV04e,Moray,2016-20,0.35491847,,,0.378305997,,,0.377743489,,,2
ENV04e,Moray,2017-21,0.35,,,0.383,,,0.38275,,,2
ENV04e,Moray,2018-22,0.32038983,,,0.3665008,,,0.368991862,,,2
ENV04e,Moray,2019-23,0.303462363,,,0.363577494,,,0.365055482,,,2
ENV04e,North Ayrshire,2007-11,0.3697197,,,0.419,,,0.39216827,,,2
ENV04e,North Ayrshire,2008-12,0.395795441,,,0.383416073,,,0.386100646,,,2
ENV04e,North Ayrshire,2009-13,0.423,,,0.401,,,0.3929375,,,2
ENV04e,North Ayrshire,2010-14,0.382,,,0.394,,,0.390125,,,2
ENV04e,North Ayrshire,2011-15,0.36667665,,,0.393141015,,,0.382246164,,,2
ENV04e,North Ayrshire,2012-16,0.354434982,,,0.401361598,,,0.383694033,,,2
ENV04e,North Ayrshire,2013-17,0.345540477,,,0.395043418,,,0.383866735,,,2
ENV04e,North Ayrshire,2014-18,0.35179993,,,0.389887904,,,0.3778306,,,2
ENV04e,North Ayrshire,2015-19,0.338503944,,,0.382482549,,,0.377421768,,,2
ENV04e,North Ayrshire,2016-20,0.336476017,,,0.378305997,,,0.377743489,,,2
ENV04e,North Ayrshire,2017-21,0.356,,,0.383,,,0.38275,,,2
ENV04e,North Ayrshire,2018-22,0.339330733,,,0.3665008,,,0.368991862,,,2
ENV04e,North Ayrshire,2019-23,0.353605465,,,0.363577494,,,0.365055482,,,2
ENV04e,North Lanarkshire,2007-11,0.351793451,,,0.419,,,0.359697661,,,Urban
ENV04e,North Lanarkshire,2008-12,0.336411493,,,0.383416073,,,0.359900359,,,Urban
ENV04e,North Lanarkshire,2009-13,0.352,,,0.401,,,0.359625,,,Urban
ENV04e,North Lanarkshire,2010-14,0.3485,,,0.394,,,0.356925,,,Urban
ENV04e,North Lanarkshire,2011-15,0.362781533,,,0.393141015,,,0.353414965,,,Urban
ENV04e,North Lanarkshire,2012-16,0.367309948,,,0.401361598,,,0.35609875,,,Urban
ENV04e,North Lanarkshire,2013-17,0.368443447,,,0.395043418,,,0.353137187,,,Urban
ENV04e,North Lanarkshire,2014-18,0.372730009,,,0.389887904,,,0.351218191,,,Urban
ENV04e,North Lanarkshire,2015-19,0.347320787,,,0.382482549,,,0.345287461,,,Urban
ENV04e,North Lanarkshire,2016-20,0.356187151,,,0.378305997,,,0.337360534,,,Urban
ENV04e,North Lanarkshire,2017-21,0.354,,,0.383,,,0.337375,,,Urban
ENV04e,North Lanarkshire,2018-22,0.324184917,,,0.3665008,,,0.324554516,,,Urban
ENV04e,North Lanarkshire,2019-23,0.356891497,,,0.363577494,,,0.327534788,,,Urban
ENV04e,Orkney Islands,2007-11,0.23900537,,,0.419,,,0.444041939,,,Rural
ENV04e,Orkney Islands,2008-12,0.244718408,,,0.383416073,,,0.437517714,,,Rural
ENV04e,Orkney Islands,2009-13,0.2337,,,0.401,,,0.4478375,,,Rural
ENV04e,Orkney Islands,2010-14,0.239,,,0.394,,,0.4469625,,,Rural
ENV04e,Orkney Islands,2011-15,0.258770815,,,0.393141015,,,0.457626371,,,Rural
ENV04e,Orkney Islands,2012-16,0.24985993,,,0.401361598,,,0.463957695,,,Rural
ENV04e,Orkney Islands,2013-17,0.243364523,,,0.395043418,,,0.449276169,,,Rural
ENV04e,Orkney Islands,2014-18,0.196066525,,,0.389887904,,,0.440088895,,,Rural
ENV04e,Orkney Islands,2015-19,0.195053313,,,0.382482549,,,0.435668388,,,Rural
ENV04e,Orkney Islands,2016-20,0.213010861,,,0.378305997,,,0.43443606,,,Rural
ENV04e,Orkney Islands,2017-21,0.236,,,0.383,,,0.4405,,,Rural
ENV04e,Orkney Islands,2018-22,0.233481975,,,0.3665008,,,0.425269152,,,Rural
ENV04e,Orkney Islands,2019-23,0.236738683,,,0.363577494,,,0.418451486,,,Rural
ENV04e,Perth & Kinross,2007-11,0.344165707,,,0.419,,,0.39216827,,,2
ENV04e,Perth & Kinross,2008-12,0.335632871,,,0.383416073,,,0.386100646,,,2
ENV04e,Perth & Kinross,2009-13,0.363,,,0.401,,,0.3929375,,,2
ENV04e,Perth & Kinross,2010-14,0.3623,,,0.394,,,0.390125,,,2
ENV04e,Perth & Kinross,2011-15,0.347089898,,,0.393141015,,,0.382246164,,,2
ENV04e,Perth & Kinross,2012-16,0.329576572,,,0.401361598,,,0.383694033,,,2
ENV04e,Perth & Kinross,2013-17,0.347827999,,,0.395043418,,,0.383866735,,,2
ENV04e,Perth & Kinross,2014-18,0.35003905,,,0.389887904,,,0.3778306,,,2
ENV04e,Perth & Kinross,2015-19,0.364937748,,,0.382482549,,,0.377421768,,,2
ENV04e,Perth & Kinross,2016-20,0.372947276,,,0.378305997,,,0.377743489,,,2
ENV04e,Perth & Kinross,2017-21,0.347,,,0.383,,,0.38275,,,2
ENV04e,Perth & Kinross,2018-22,0.309935056,,,0.3665008,,,0.368991862,,,2
ENV04e,Perth & Kinross,2019-23,0.300995311,,,0.363577494,,,0.365055482,,,2
ENV04e,Renfrewshire,2007-11,0.454905308,,,0.419,,,0.404245113,,,3
ENV04e,Renfrewshire,2008-12,0.413,,,0.383416073,,,0.39435521,,,3
ENV04e,Renfrewshire,2009-13,0.394,,,0.401,,,0.3915,,,3
ENV04e,Renfrewshire,2010-14,0.4148,,,0.394,,,0.391275,,,3
ENV04e,Renfrewshire,2011-15,0.393061626,,,0.393141015,,,0.372821081,,,3
ENV04e,Renfrewshire,2012-16,0.371805206,,,0.401361598,,,0.37319398,,,3
ENV04e,Renfrewshire,2013-17,0.365936947,,,0.395043418,,,0.375255084,,,3
ENV04e,Renfrewshire,2014-18,0.350934065,,,0.389887904,,,0.359099903,,,3
ENV04e,Renfrewshire,2015-19,0.369340835,,,0.382482549,,,0.365336739,,,3
ENV04e,Renfrewshire,2016-20,0.353897776,,,0.378305997,,,0.357882657,,,3
ENV04e,Renfrewshire,2017-21,0.343,,,0.383,,,0.3575,,,3
ENV04e,Renfrewshire,2018-22,0.309948078,,,0.3665008,,,0.352815749,,,3
ENV04e,Renfrewshire,2019-23,0.301229614,,,0.363577494,,,0.34872163,,,3
ENV04e,Scottish Borders,2007-11,0.441012615,,,0.419,,,0.444041939,,,Rural
ENV04e,Scottish Borders,2008-12,0.472033662,,,0.383416073,,,0.437517714,,,Rural
ENV04e,Scottish Borders,2009-13,0.516,,,0.401,,,0.4478375,,,Rural
ENV04e,Scottish Borders,2010-14,0.5492,,,0.394,,,0.4469625,,,Rural
ENV04e,Scottish Borders,2011-15,0.572554959,,,0.393141015,,,0.457626371,,,Rural
ENV04e,Scottish Borders,2012-16,0.570462773,,,0.401361598,,,0.463957695,,,Rural
ENV04e,Scottish Borders,2013-17,0.556144149,,,0.395043418,,,0.449276169,,,Rural
ENV04e,Scottish Borders,2014-18,0.565866581,,,0.389887904,,,0.440088895,,,Rural
ENV04e,Scottish Borders,2015-19,0.522857655,,,0.382482549,,,0.435668388,,,Rural
ENV04e,Scottish Borders,2016-20,0.535852245,,,0.378305997,,,0.43443606,,,Rural
